Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
CH74-227,,0.0,495.4863586425781,,,678.2760009765625,308.2760009765625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.01,645.4630126953125,,,917.5770874023438,400.57708740234375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.02,795.4393310546875,,,1268.647216796875,458.6471862792969,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.03,945.4163208007812,,,1658.87109375,499.87103271484375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.04,1095.39208984375,,,2037.1617431640625,531.1617431640625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.05,1245.369873046875,,,2436.452392578125,557.452392578125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.06,1399.638427734375,,,2543.193359375,668.193359375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.07,1553.90673828125,,,2725.270751953125,753.270751953125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.08,1708.1734619140625,,,2884.2158203125,818.2158813476562,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.09,1862.443115234375,,,3130.1611328125,868.1610107421875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.1,2016.710205078125,,,3473.10595703125,916.1060791015625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.11,2195.23486328125,,,3593.52880859375,1178.5286865234375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.12,2373.757568359375,,,3660.014892578125,1325.014892578125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.13,2552.28173828125,,,3746.5009765625,1444.5010986328125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.14,2730.80517578125,,,3912.9873046875,1537.9873046875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.15,2909.3251953125,,,4145.4736328125,1627.4735107421875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.16,3068.302978515625,,,4212.5498046875,1910.5498046875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.17,3227.272216796875,,,4286.45751953125,2101.45751953125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.18,3386.24462890625,,,4394.365234375,2203.365234375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.19,3545.21875,,,4495.2734375,2333.273193359375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.2,3704.1943359375,,,4679.1806640625,2434.180908203125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.21,3865.821533203125,,,4727.373046875,2770.372802734375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.22,4027.4443359375,,,4788.56494140625,3156.56494140625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.23,4189.0751953125,,,4845.39892578125,3483.39892578125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.24,4350.70263671875,,,4919.5419921875,3707.541748046875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.25,4512.32763671875,,,5078.6845703125,3892.684814453125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.26,4758.59521484375,,,5472.591796875,4104.591796875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.27,5004.86767578125,,,6030.197265625,4204.197265625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.28,5251.12939453125,,,6706.419921875,4290.419921875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.29,5497.39501953125,,,7397.8173828125,4345.8173828125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.3,5743.66455078125,,,8039.2138671875,4408.2138671875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.31,5928.81591796875,,,8093.8291015625,4581.8291015625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.32,6113.9736328125,,,8189.19921875,4727.19921875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.33,6299.1298828125,,,8364.5693359375,4812.5693359375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.34,6484.27880859375,,,8535.033203125,4885.03369140625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.35000000000000003,6669.43408203125,,,8730.32421875,4956.32470703125,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.36,6857.826171875,,,8869.5,5137.5,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.37,7046.228515625,,,8987.669921875,5319.66943359375,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.38,7234.62109375,,,9151.83984375,5463.83935546875,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.39,7423.0126953125,,,9300.0087890625,5582.0087890625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
CH74-227,,0.4,7611.408203125,,,9478.177734375,5690.17822265625,3,Age model calculated by Stefan Mulitza,"Calculated with BACON, visual aligment to L&S and IntCal20 calibration",1
