Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD05-2904,,0.055,,,,1260.0,30.0,30.0,428.0,50.6,50.6,754.0,151.0,84.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,0.165,,,,1821.0,30.0,30.0,427.0,50.5,50.5,1301.0,89.0,124.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,0.615,,,,3390.0,40.0,40.0,410.0,50.2,50.2,3154.0,190.0,189.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,1.085,,,,4630.0,40.0,40.0,482.0,50.9,50.9,4683.0,156.0,231.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,2.575,,,,8450.0,40.0,40.0,399.0,50.5,50.5,8906.0,220.0,258.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,3.005,,,,9756.0,60.0,60.0,377.0,54.699999999999996,54.699999999999996,10604.0,461.0,309.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,3.395,,,,10090.0,50.0,50.0,455.0,54.199999999999996,54.199999999999996,10981.0,218.0,230.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,3.995,,,,12370.0,50.0,50.0,403.0,29.7,29.7,13883.0,155.0,269.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,4.805,,,,13433.0,43.0,43.0,520.0,25.8,25.8,15437.0,176.0,172.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,5.395,,,,13620.0,60.0,60.0,527.0,24.9,24.9,15700.0,228.0,220.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,6.475,,,,15211.0,80.0,80.0,721.0,58.6,58.6,17670.0,349.0,302.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,7.045,,,,17540.0,80.0,80.0,694.0,38.4,38.4,20358.0,194.0,236.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,7.785,,,,18620.0,70.0,70.0,750.0,37.3,37.3,21702.0,279.0,280.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,8.195,,,,19440.0,80.0,80.0,692.0,52.0,52.0,22688.0,240.0,242.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,8.445,,,,20090.0,80.0,80.0,690.0,35.9,35.9,23415.0,329.0,331.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,9.105,,,,20610.0,80.0,80.0,696.0,45.8,45.8,23951.0,227.0,169.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,9.875,,,,21708.0,101.0,101.0,788.0,45.699999999999996,45.699999999999996,25258.0,353.0,280.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,10.835,,,,22558.0,132.0,132.0,745.0,73.80000000000001,73.80000000000001,26102.0,287.0,256.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
MD05-2904,,12.195,,,,26430.0,130.0,130.0,836.0,71.5,71.5,29866.0,269.0,542.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
