Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GIK23415_9,,0.03,1362.0,1471.0,1254.0,1572.0,1141.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.04,1564.0,1687.0,1449.0,1824.0,1337.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.05,1765.0,1927.0,1624.0,2144.0,1492.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.06,1963.0,2181.0,1784.0,2498.0,1626.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.07,2162.0,2441.0,1942.0,2843.0,1752.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.08,2363.0,2702.0,2097.0,3137.0,1867.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.09,2560.0,2947.0,2250.0,3362.0,1983.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.1,2759.0,3159.0,2402.0,3533.0,2102.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.11,2957.0,3333.0,2565.0,3684.0,2226.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.12,3154.0,3495.0,2761.0,3833.0,2373.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.13,3352.0,3653.0,2986.0,3985.0,2555.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.14,3549.0,3810.0,3233.0,4134.0,2777.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.15,3746.0,3974.0,3485.0,4289.0,3033.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.16,3944.0,4142.0,3730.0,4451.0,3273.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.17,4143.0,4327.0,3963.0,4613.0,3496.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.18,4346.0,4524.0,4172.0,4795.0,3694.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.19,4536.0,4707.0,4364.0,4952.0,3912.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.2,4722.0,4915.0,4536.0,5176.0,4159.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.21,4904.0,5124.0,4692.0,5418.0,4386.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.22,5082.0,5331.0,4843.0,5596.0,4574.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.23,5261.0,5508.0,4998.0,5735.0,4729.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.24,5442.0,5659.0,5177.0,5860.0,4882.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
GIK23415_9,,0.25,5626.0,5811.0,5390.0,5983.0,5062.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
