Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK23415_9,,,,0.02,0.02,,,,,,0.02,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.05,0.05,,,,,,0.05,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.1,0.1,,,,,,0.1,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.125,0.125,,,,,,0.125,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.15,0.15,,,,,,0.15,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.175,0.175,,,,,,0.175,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.2,0.2,,,,,,0.2,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.25,0.25,,,,,,0.25,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.275,0.275,,,,,,0.275,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.3,0.3,,,,,,0.3,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.35,0.35,,,,,,0.35,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.375,0.375,,,,,,0.375,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.4,0.4,,,,,,0.4,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.425,0.425,,,,,,0.425,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.45,0.45,,,,,,0.45,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.475,0.475,,,,,,0.475,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.5,0.5,,,,,,0.5,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.525,0.525,,,,,,0.525,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.55,0.55,,,,,,0.55,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.6,0.6,,,,,,0.6,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.625,0.625,,,,,,0.625,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.65,0.65,,,,,,0.65,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.675,0.675,,,,,,0.675,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.725,0.725,,,,,,0.725,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.75,0.75,,,,,,0.75,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.775,0.775,,,,,,0.775,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.8,0.8,,,,,,0.8,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.825,0.825,,,,,,0.825,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.85,0.85,,,,,,0.85,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.875,0.875,,,,,,0.875,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.9,0.9,,,,,,0.9,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.95,0.95,,,,,,0.95,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.975,0.975,,,,,,0.975,depth model from Jonkers et al. 2020,
GIK23415_9,,,,0.99,0.99,,,,,,0.99,depth model from Jonkers et al. 2020,
