Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GIK23415-9,,0.03,,,G. bulloides,1880,30,30,420,100,100,1367,143,-95,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,0.18,,,G. bulloides,4370,40,40,420,100,100,4354,156,-110,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,0.28,,,G. bulloides,5900,40,40,420,100,100,6213,97,40,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,0.38,,,G. bulloides,7070,50,50,420,100,100,7488,92,69,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,0.48,,,G. bulloides,8080,50,50,420,100,100,8407,133,84,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,0.58,,,G. bulloides,8950,50,50,420,100,100,9472,78,75,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,1.455,,,N. pachyderma sin.,15810,100,100,420,200,200,18384,246,254,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,1.63,,,N. pachyderma sin.,17880,120,120,420,200,200,20784,296,312,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,1.755,,,N. pachyderma sin.,19840,160,160,420,200,200,23104,326,313,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,1.955,,,N. pachyderma sin.,21310,200,200,420,200,200,24843,357,373,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
GIK23415-9,,0.793,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,11629,50,50,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,1.299,alignment of _18 Nps to _18 Nps of ODP609 vs Age11jan17,,,,,,,,,15394,550,550,,,,From Waelbroeck et al. 2019 compilation,half the duration of the transition,,
GIK23415-9,,1.853,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,23275,300,300,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,2.09,alignment of SST Simmax to NGRIP,,,,,,,,,27643,1000,1000,,,,From Waelbroeck et al. 2019 compilation,graphical estimate accounting for ambiguity,,
GIK23415-9,,2.231,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,28828,450,450,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,2.522,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,32348,1200,1200,,,,From Waelbroeck et al. 2019 compilation,graphical estimate accounting for ambiguity,,
GIK23415-9,,2.728,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,35413,660,660,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,2.92,alignment of SST Simmax to NGRIP,,,,,,,,,38174,730,730,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,3.27,alignment of SST Simmax to NGRIP,,,,,,,,,41378,820,820,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,3.392,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,43289,870,870,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,3.658,alignment of %Nps + SST Simmax to NGRIP,,,,,,,,,46819,960,960,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,4.192,alignment of SST Simmax to NGRIP,,,,,,,,,54160,1150,1150,,,,From Waelbroeck et al. 2019 compilation,Wolff et al. 2010,,
GIK23415-9,,4.295,NAAZ II (depth given in Abbott et al., 2018),,,,,,,,,55330,1184,1184,,,From Waelbroeck et al. 2019 compilation,Blockley-QSR14,,
GIK23415-9,,5.429,alignment of SST Simmax to NGRIP,,,,,,,,,72261,4000,4000,,,,From Waelbroeck et al. 2019 compilation,graphical estimate accounting for ambiguity,,
