Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK17051,,,,0.2,0.2,,,,,,0.2,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,0.3,0.3,,,,,,0.3,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,0.725,0.725,,,,,,0.725,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,0.775,0.775,,,,,,0.775,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,0.875,0.875,,,,,,0.875,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,0.925,0.925,,,,,,0.925,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,0.975,0.975,,,,,,0.975,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.075,1.075,,,,,,1.075,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.125,1.125,,,,,,1.125,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.175,1.175,,,,,,1.175,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.275,1.275,,,,,,1.275,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.35,1.35,,,,,,1.35,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.4,1.4,,,,,,1.4,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.425,1.425,,,,,,1.425,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.475,1.475,,,,,,1.475,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.5,1.5,,,,,,1.5,depth model from Peterson and Lisiecki 2018,
GIK17051,,,,1.525,1.525,,,,,,1.525,depth model from Peterson and Lisiecki 2018,
