Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
RAPiD-17-5-P,,7.505,,,,8823,39,39,612,53,53,9180,220,166,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,8.625,,,,,,,,,,10297,134,134,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,8.625,,,,9728,39,39,526,54,54,10372,175,136,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,8.845,,,,9862,39,39,553,52,52,10497,182,206,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.195,,,,,,,,,,11410,200,200,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.225,,,,10516,39,39,521,56,56,11484,269,232,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.275,,,,,,,,,,11653,200,200,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.285,,,,10783,39,39,1087,56,56,11056,182,269,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.545,,,,,,,,,,12121,152,152,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.545,,,,11897,42,42,1327,229,229,12387,594,669,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.565,,,,,,,,,,12710,200,200,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.625,,,,,,,,,,13110,200,200,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.665,,,,12754,43,43,1217,219,219,13391,539,433,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.73,,,,12850,55,55,1179,219,219,13525,499,438,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.765,,,,,,,,,,14650,200,200,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.775,,,,13450,60,60,1067,215,215,14521,701,726,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.785,,,,13528,45,45,1100,216,216,14581,701,738,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.83,,,,14100,55,55,1176,214,214,15453,704,779,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.865,,,,15087,50,50,1269,212,212,16737,652,596,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.885,,,,15300,65,65,1310,211,211,16967,610,640,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,9.915,,,,15750,60,60,1357,213,213,17518,552,589,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,10.045,,,,16207,53,53,1356,211,211,18079,498,500,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,10.06,,,,16350,65,65,1382,210,210,18206,481,496,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,10.34,,,,16750,65,65,1375,210,210,18621,481,508,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,10.485,,,,18321,63,63,1320,206,206,20511,558,525,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,10.725,,,,,,,,,,23330,200,200,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
RAPiD-17-5-P,,11.035,,,,23860,107,107,1418,207,207,26739,532,563,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,
