Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RAPiD-17-5-P,,7.51,9329.0,9445.0,9170.0,9513.0,9049.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.52,9339.0,9453.0,9180.0,9521.0,9061.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.53,9348.0,9461.0,9191.0,9529.0,9075.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.54,9357.0,9469.0,9202.0,9536.0,9088.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.55,9366.0,9477.0,9213.0,9544.0,9103.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.56,9375.0,9485.0,9224.0,9551.0,9117.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.57,9383.0,9493.0,9234.0,9559.0,9129.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.58,9392.0,9501.0,9245.0,9567.0,9140.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.59,9401.0,9509.0,9256.0,9575.0,9151.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.6,9410.0,9517.0,9266.0,9584.0,9162.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.61,9419.0,9526.0,9277.0,9593.0,9173.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.62,9428.0,9534.0,9287.0,9602.0,9183.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.63,9437.0,9543.0,9297.0,9612.0,9191.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.64,9447.0,9552.0,9307.0,9621.0,9201.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.65,9456.0,9561.0,9317.0,9631.0,9211.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.66,9465.0,9569.0,9327.0,9642.0,9220.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.67,9473.0,9578.0,9337.0,9653.0,9228.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.68,9482.0,9587.0,9346.0,9665.0,9238.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.69,9491.0,9596.0,9356.0,9675.0,9246.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.7,9499.0,9605.0,9366.0,9689.0,9254.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.71,9508.0,9614.0,9375.0,9700.0,9262.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
RAPiD-17-5-P,,7.72,9517.0,9623.0,9385.0,9711.0,9271.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
