Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
EW9209_2JPC,OS-8347,0.03,,,G. sacculifer,3890,35,35,342.3,51,51,3836,62,109,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8348,0.1,,,G. sacculifer,4070,80,80,348.7,50.1,50.1,4062,89,82,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8349,0.2,,,G. sacculifer,8080,100,100,360.6,50.5,50.5,8496,84,72,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8350,0.37,,,G. sacculifer,13050,100,100,511.7,29.8,29.8,14861,245,305,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8351,0.67,,,G. sacculifer,16900,140,140,674.2,35.8,35.8,19592,196,168,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8352,0.93,,,G. sacculifer,19950,100,100,710.5,40.2,40.2,23182,237,218,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8353,1.2,,,G. sacculifer,24500,120,120,805.5,39.5,39.5,27773,134,133,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8354,1.43,,,G. sacculifer,28100,190,190,812.6,36.2,36.2,31191,154,157,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8355,1.6,,,G. sacculifer,30000,170,170,864.2,37.3,37.3,33399,253,296,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8356,1.77,,,G. sacculifer,32800,200,200,679.7,35.4,35.4,36028,238,271,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,OS-8357,1.9,,,G. sacculifer,34100,270,270,703.3,42,42,37791,509,603,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/GM112p0059
EW9209_2JPC,,2.32,,,,,,,,,,47500,1400,1400,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
EW9209_2JPC,,3.6,,,,,,,,,,71000,1640,1640,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
EW9209_2JPC,,5.5,,,,,,,,,,116000,4620,4620,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
EW9209_2JPC,,5.9,,,,,,,,,,134000,2720,2720,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
