Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
RR0503-87TC,,,,0.005,0.005,,,,,,0.005,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.065,0.065,,,,,,0.065,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.105,0.105,,,,,,0.105,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.165,0.165,,,,,,0.165,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.20500000000000002,0.20500000000000002,,,,,,0.20500000000000002,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.265,0.265,,,,,,0.265,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.305,0.305,,,,,,0.305,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.365,0.365,,,,,,0.365,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.405,0.405,,,,,,0.405,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.465,0.465,,,,,,0.465,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.525,0.525,,,,,,0.525,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.5650000000000001,0.5650000000000001,,,,,,0.5650000000000001,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.625,0.625,,,,,,0.625,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.665,0.665,,,,,,0.665,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.725,0.725,,,,,,0.725,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.745,0.745,,,,,,0.745,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.865,0.865,,,,,,0.865,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.925,0.925,,,,,,0.925,depth model associated with Cibicidoides data,
RR0503-87TC,,,,0.965,0.965,,,,,,0.965,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.025,1.025,,,,,,1.025,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.065,1.065,,,,,,1.065,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.125,1.125,,,,,,1.125,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.165,1.165,,,,,,1.165,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.225,1.225,,,,,,1.225,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.245,1.245,,,,,,1.245,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.2650000000000001,1.2650000000000001,,,,,,1.2650000000000001,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.285,1.285,,,,,,1.285,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.305,1.305,,,,,,1.305,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.325,1.325,,,,,,1.325,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.345,1.345,,,,,,1.345,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.365,1.365,,,,,,1.365,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.385,1.385,,,,,,1.385,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.405,1.405,,,,,,1.405,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.425,1.425,,,,,,1.425,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.445,1.445,,,,,,1.445,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.465,1.465,,,,,,1.465,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.485,1.485,,,,,,1.485,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.5050000000000001,1.5050000000000001,,,,,,1.5050000000000001,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.5250000000000001,1.5250000000000001,,,,,,1.5250000000000001,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.545,1.545,,,,,,1.545,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.565,1.565,,,,,,1.565,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.585,1.585,,,,,,1.585,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.605,1.605,,,,,,1.605,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.625,1.625,,,,,,1.625,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.645,1.645,,,,,,1.645,depth model associated with Cibicidoides data,
RR0503-87TC,,,,1.665,1.665,,,,,,1.665,depth model associated with Cibicidoides data,
