Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD06-2986,,,,0.0,0.0,,,,,,0.0,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.04,0.04,,,,,,0.04,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.08,0.08,,,,,,0.08,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.12,0.12,,,,,,0.12,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.16,0.16,,,,,,0.16,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.2,0.2,,,,,,0.2,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.24,0.24,,,,,,0.24,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.28,0.28,,,,,,0.28,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.32,0.32,,,,,,0.32,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.36,0.36,,,,,,0.36,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.4,0.4,,,,,,0.4,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.44,0.44,,,,,,0.44,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.48,0.48,,,,,,0.48,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.52,0.52,,,,,,0.52,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.56,0.56,,,,,,0.56,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.6,0.6,,,,,,0.6,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.64,0.64,,,,,,0.64,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.68,0.68,,,,,,0.68,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.72,0.72,,,,,,0.72,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.76,0.76,,,,,,0.76,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.8,0.8,,,,,,0.8,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.84,0.84,,,,,,0.84,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.88,0.88,,,,,,0.88,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.92,0.92,,,,,,0.92,depth model from Jonkers et al. 2020,
MD06-2986,,,,0.96,0.96,,,,,,0.96,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.0,1.0,,,,,,1.0,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.04,1.04,,,,,,1.04,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.08,1.08,,,,,,1.08,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.12,1.12,,,,,,1.12,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.2,1.2,,,,,,1.2,depth model from Jonkers et al. 2020,
MD06-2986,,,,1.24,1.24,,,,,,1.24,depth model from Jonkers et al. 2020,
