Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR110_GGC75,,0.01,7540,9540,5150,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.07,9550,11060,7680,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.1,10520,11860,8710,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.13,11500,12680,9840,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.17,13110,14550,11420,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.2,14190,15560,12430,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.23,15280,16460,13510,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.27,16390,17290,15060,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.3,17040,17790,16000,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.33,17750,18630,16710,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.37,18560,19940,17530,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.4,19150,20820,18080,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.43,19700,21630,18600,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
KNR110_GGC75,,0.47,20570,22620,19310,,,4,Age model from Repschlaeger et al. (2021),"14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019)",1
