Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD95-2042,,0.245,,SacA22352,G. bulloides,1570,30,30,510,100,100,980,190,-181,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,0.545,,SacA22362,mixed planktics,2565,30,30,510,100,100,2018,122,-122,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,1.045,,SacA22354,G. bulloides,4100,30,30,510,100,100,3866,114,161,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,1.545,,SacA22355,G. bulloides,4915,30,30,510,100,100,4993,267,-249,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,1.545,,SacA22363,mixed planktics,4950,30,30,510,100,100,5035,225,-148,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,1.845,,SacA22356,G. bulloides,6045,30,30,510,100,100,6278,122,90,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,2.045,,SacA22357,G. bulloides,6585,30,30,510,100,100,6872,128,141,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,2.245,,SacA22358,G. bulloides,7645,30,30,510,100,100,7894,96,78,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,2.845,,SacA22359,G. bulloides,9060,30,30,510,100,100,9493,97,-97,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,3.045,,SacA22360,G. bulloides,10560,30,30,510,100,100,11506,124,224,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,3.545,,SacA22361,G. bulloides,10905,35,35,510,200,200,12092,418,-403,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,4.585,,OS-40272,G. bulloides,13550,60,60,510,200,200,15404,336,283,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,4.595,,OS-39555,G. bulloides,13500,55,55,510,200,200,15324,376,289,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,4.81,,OS-48338,G. bulloides,13820,70,70,510,200,200,15772,298,310,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,5.385,,OS-39556,G. bulloides,14700,55,55,510,200,200,16959,291,304,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,5.395,,OS-40273,G. bulloides,14650,65,65,510,200,200,16891,289,318,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,5.605,,OS-48339,G. bulloides,15110,80,80,510,200,200,17491,269,271,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,6.405,,OS-48340,G. bulloides,16380,90,90,510,200,200,18904,236,243,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,6.585,,OS-40268,G. bulloides,16850,100,100,510,200,200,19425,265,307,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,7.405,,OS-48341,G. bulloides,18820,100,100,510,200,200,21878,312,272,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,8,,GifA100547,G. bulloides,20120,210,210,510,200,200,23318,342,359,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,8.415,,OS-39557,G. bulloides,20900,110,110,510,200,200,24212,258,286,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,9.185,,OS-40270,G. bulloides,22300,110,110,510,200,200,25817,193,192,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,9.215,,OS-39558,G. bulloides,22300,130,130,510,200,200,25816,204,202,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,10.12,,GifA100548,G. bulloides,24950,270,270,510,200,200,28258,292,349,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,10.195,,OS-39559,G. bulloides,24900,120,120,510,200,200,28194,226,270,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,10.48,,GifA100549,G. bulloides,25760,290,290,510,200,200,29091,359,398,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,10.785,,OS-40271,G. bulloides,26200,120,120,510,200,200,29561,289,363,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,10.795,,OS-39560,G. bulloides,26000,110,110,510,200,200,29303,247,301,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,11.75,,GifA100550,G. bulloides,29030,390,390,510,200,200,32256,504,665,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2042,,11.995,,OS-39305,G. bulloides,29600,240,240,510,200,200,32997,493,370,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
