Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK23519-5,,,,0.02,0.02,,,,,,0.02,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.03,0.03,,,,,,0.03,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.04,0.04,,,,,,0.04,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.05,0.05,,,,,,0.05,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.06,0.06,,,,,,0.06,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.08,0.08,,,,,,0.08,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.11,0.11,,,,,,0.11,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.12,0.12,,,,,,0.12,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.14,0.14,,,,,,0.14,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.15,0.15,,,,,,0.15,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.16,0.16,,,,,,0.16,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.18,0.18,,,,,,0.18,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.19,0.19,,,,,,0.19,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.21,0.21,,,,,,0.21,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.22,0.22,,,,,,0.22,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.23,0.23,,,,,,0.23,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.24,0.24,,,,,,0.24,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.26,0.26,,,,,,0.26,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.27,0.27,,,,,,0.27,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.28,0.28,,,,,,0.28,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.29,0.29,,,,,,0.29,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.31,0.31,,,,,,0.31,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.32,0.32,,,,,,0.32,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.33,0.33,,,,,,0.33,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.34,0.34,,,,,,0.34,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.36,0.36,,,,,,0.36,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.37,0.37,,,,,,0.37,depth model from Repschlaeger et al. 2021,
GIK23519-5,,,,0.38,0.38,,,,,,0.38,depth model from Repschlaeger et al. 2021,
