Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW0408-85JC,,,,0.02,0.02,,,,,,0.02,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.1,0.1,,,,,,0.1,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.15,0.15,,,,,,0.15,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.2,0.2,,,,,,0.2,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.26,0.26,,,,,,0.26,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.3,0.3,,,,,,0.3,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.33,0.33,,,,,,0.33,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.4,0.4,,,,,,0.4,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.45,0.45,,,,,,0.45,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.54,0.54,,,,,,0.54,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.58,0.58,,,,,,0.58,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.58,0.58,,,,,,0.58,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.6,0.6,,,,,,0.6,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.68,0.68,,,,,,0.68,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.73,0.73,,,,,,0.73,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.78,0.78,,,,,,0.78,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.78,0.78,,,,,,0.78,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.8300000000000001,0.8300000000000001,,,,,,0.8300000000000001,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.92,0.92,,,,,,0.92,depth model associated with Uvigerina data,
EW0408-85JC,,,,0.97,0.97,,,,,,0.97,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.04,1.04,,,,,,1.04,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.07,1.07,,,,,,1.07,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.12,1.12,,,,,,1.12,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.17,1.17,,,,,,1.17,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.22,1.22,,,,,,1.22,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.27,1.27,,,,,,1.27,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.42,1.42,,,,,,1.42,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.47,1.47,,,,,,1.47,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.47,1.47,,,,,,1.47,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.54,1.54,,,,,,1.54,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.57,1.57,,,,,,1.57,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.62,1.62,,,,,,1.62,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.67,1.67,,,,,,1.67,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.72,1.72,,,,,,1.72,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.77,1.77,,,,,,1.77,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.82,1.82,,,,,,1.82,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.87,1.87,,,,,,1.87,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.92,1.92,,,,,,1.92,depth model associated with Uvigerina data,
EW0408-85JC,,,,1.97,1.97,,,,,,1.97,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.02,2.02,,,,,,2.02,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.02,2.02,,,,,,2.02,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.06,2.06,,,,,,2.06,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.12,2.12,,,,,,2.12,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.17,2.17,,,,,,2.17,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.22,2.22,,,,,,2.22,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.32,2.32,,,,,,2.32,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.37,2.37,,,,,,2.37,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.42,2.42,,,,,,2.42,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.47,2.47,,,,,,2.47,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.54,2.54,,,,,,2.54,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.57,2.57,,,,,,2.57,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.62,2.62,,,,,,2.62,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.67,2.67,,,,,,2.67,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.72,2.72,,,,,,2.72,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.77,2.77,,,,,,2.77,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.82,2.82,,,,,,2.82,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.87,2.87,,,,,,2.87,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.92,2.92,,,,,,2.92,depth model associated with Uvigerina data,
EW0408-85JC,,,,2.97,2.97,,,,,,2.97,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.04,3.04,,,,,,3.04,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.0700000000000003,3.0700000000000003,,,,,,3.0700000000000003,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.12,3.12,,,,,,3.12,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.12,3.12,,,,,,3.12,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.17,3.17,,,,,,3.17,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.22,3.22,,,,,,3.22,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.27,3.27,,,,,,3.27,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.3200000000000003,3.3200000000000003,,,,,,3.3200000000000003,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.3200000000000003,3.3200000000000003,,,,,,3.3200000000000003,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.37,3.37,,,,,,3.37,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.42,3.42,,,,,,3.42,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.47,3.47,,,,,,3.47,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.54,3.54,,,,,,3.54,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.5700000000000003,3.5700000000000003,,,,,,3.5700000000000003,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.62,3.62,,,,,,3.62,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.67,3.67,,,,,,3.67,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.72,3.72,,,,,,3.72,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.77,3.77,,,,,,3.77,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.8200000000000003,3.8200000000000003,,,,,,3.8200000000000003,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.87,3.87,,,,,,3.87,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.93,3.93,,,,,,3.93,depth model associated with Uvigerina data,
EW0408-85JC,,,,3.98,3.98,,,,,,3.98,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.05,4.05,,,,,,4.05,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.09,4.09,,,,,,4.09,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.14,4.14,,,,,,4.14,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.19,4.19,,,,,,4.19,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.24,4.24,,,,,,4.24,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.29,4.29,,,,,,4.29,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.34,4.34,,,,,,4.34,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.39,4.39,,,,,,4.39,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.44,4.44,,,,,,4.44,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.49,4.49,,,,,,4.49,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.55,4.55,,,,,,4.55,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.59,4.59,,,,,,4.59,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.64,4.64,,,,,,4.64,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.69,4.69,,,,,,4.69,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.74,4.74,,,,,,4.74,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.79,4.79,,,,,,4.79,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.84,4.84,,,,,,4.84,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.84,4.84,,,,,,4.84,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.89,4.89,,,,,,4.89,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.94,4.94,,,,,,4.94,depth model associated with Uvigerina data,
EW0408-85JC,,,,4.99,4.99,,,,,,4.99,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.05,5.05,,,,,,5.05,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.09,5.09,,,,,,5.09,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.14,5.14,,,,,,5.14,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.19,5.19,,,,,,5.19,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.24,5.24,,,,,,5.24,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.29,5.29,,,,,,5.29,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.34,5.34,,,,,,5.34,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.39,5.39,,,,,,5.39,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.45,5.45,,,,,,5.45,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.5,5.5,,,,,,5.5,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.54,5.54,,,,,,5.54,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.55,5.55,,,,,,5.55,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.6000000000000005,5.6000000000000005,,,,,,5.6000000000000005,depth model associated with Uvigerina data,
EW0408-85JC,,,,5.65,5.65,,,,,,5.65,depth model associated with Uvigerina data,
