Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
PS2082-1,,,,0.0,0.0,,,,,,0.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.01,0.01,,,,,,0.01,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.02,0.02,,,,,,0.02,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.03,0.03,,,,,,0.03,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.04,0.04,,,,,,0.04,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.06,0.06,,,,,,0.06,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.12,0.12,,,,,,0.12,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.2,0.2,,,,,,0.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.28,0.28,,,,,,0.28,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.37,0.37,,,,,,0.37,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.45,0.45,,,,,,0.45,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.56,0.56,,,,,,0.56,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.6,0.6,,,,,,0.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.8,0.8,,,,,,0.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,0.9,0.9,,,,,,0.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,1.0,1.0,,,,,,1.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,1.1,1.1,,,,,,1.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,1.2,1.2,,,,,,1.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,1.3,1.3,,,,,,1.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,1.5,1.5,,,,,,1.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.3,2.3,,,,,,2.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.4,2.4,,,,,,2.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.5,2.5,,,,,,2.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.6,2.6,,,,,,2.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.7,2.7,,,,,,2.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.8,2.8,,,,,,2.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.84,2.84,,,,,,2.84,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,2.9,2.9,,,,,,2.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.0,3.0,,,,,,3.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.1,3.1,,,,,,3.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.2,3.2,,,,,,3.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.3,3.3,,,,,,3.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.4,3.4,,,,,,3.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.5,3.5,,,,,,3.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.55,3.55,,,,,,3.55,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.6,3.6,,,,,,3.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.65,3.65,,,,,,3.65,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.7,3.7,,,,,,3.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,3.8,3.8,,,,,,3.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.1,4.1,,,,,,4.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.2,4.2,,,,,,4.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.3,4.3,,,,,,4.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.4,4.4,,,,,,4.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.5,4.5,,,,,,4.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.55,4.55,,,,,,4.55,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.6,4.6,,,,,,4.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.65,4.65,,,,,,4.65,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.65,4.65,,,,,,4.65,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.65,4.65,,,,,,4.65,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.7,4.7,,,,,,4.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.8,4.8,,,,,,4.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,4.9,4.9,,,,,,4.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.0,5.0,,,,,,5.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.1,5.1,,,,,,5.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.2,5.2,,,,,,5.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.3,5.3,,,,,,5.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.4,5.4,,,,,,5.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.5,5.5,,,,,,5.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.55,5.55,,,,,,5.55,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.6,5.6,,,,,,5.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.65,5.65,,,,,,5.65,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.7,5.7,,,,,,5.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.75,5.75,,,,,,5.75,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.8,5.8,,,,,,5.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,5.9,5.9,,,,,,5.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.0,6.0,,,,,,6.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.1,6.1,,,,,,6.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.2,6.2,,,,,,6.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.3,6.3,,,,,,6.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.4,6.4,,,,,,6.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.5,6.5,,,,,,6.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.6,6.6,,,,,,6.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.7,6.7,,,,,,6.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.8,6.8,,,,,,6.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,6.9,6.9,,,,,,6.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.0,7.0,,,,,,7.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.1,7.1,,,,,,7.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.2,7.2,,,,,,7.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.3,7.3,,,,,,7.3,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.4,7.4,,,,,,7.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.5,7.5,,,,,,7.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.6,7.6,,,,,,7.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.7,7.7,,,,,,7.7,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.8,7.8,,,,,,7.8,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,7.9,7.9,,,,,,7.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.0,8.0,,,,,,8.0,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.1,8.1,,,,,,8.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.2,8.2,,,,,,8.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.4,8.4,,,,,,8.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.5,8.5,,,,,,8.5,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.6,8.6,,,,,,8.6,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,8.9,8.9,,,,,,8.9,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,9.15,9.15,,,,,,9.15,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,9.2,9.2,,,,,,9.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,9.4,9.4,,,,,,9.4,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,9.45,9.45,,,,,,9.45,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,9.85,9.85,,,,,,9.85,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,10.05,10.05,,,,,,10.05,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,10.1,10.1,,,,,,10.1,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,10.15,10.15,,,,,,10.15,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,10.2,10.2,,,,,,10.2,depth model from Repschlaeger et al. 2021,
PS2082-1,,,,10.25,10.25,,,,,,10.25,depth model from Repschlaeger et al. 2021,
