Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK17940_2,,,,1.2,1.2,,,,,,1.2,depth model from Jonkers et al. 2020,
GIK17940_2,,,,1.5,1.5,,,,,,1.5,depth model from Jonkers et al. 2020,
GIK17940_2,,,,2.2,2.2,,,,,,2.2,depth model from Jonkers et al. 2020,
GIK17940_2,,,,2.7,2.7,,,,,,2.7,depth model from Jonkers et al. 2020,
GIK17940_2,,,,2.9,2.9,,,,,,2.9,depth model from Jonkers et al. 2020,
GIK17940_2,,,,3.4,3.4,,,,,,3.4,depth model from Jonkers et al. 2020,
GIK17940_2,,,,3.8,3.8,,,,,,3.8,depth model from Jonkers et al. 2020,
GIK17940_2,,,,3.9,3.9,,,,,,3.9,depth model from Jonkers et al. 2020,
GIK17940_2,,,,4.4,4.4,,,,,,4.4,depth model from Jonkers et al. 2020,
GIK17940_2,,,,5.4,5.4,,,,,,5.4,depth model from Jonkers et al. 2020,
GIK17940_2,,,,5.6,5.6,,,,,,5.6,depth model from Jonkers et al. 2020,
GIK17940_2,,,,5.9,5.9,,,,,,5.9,depth model from Jonkers et al. 2020,
GIK17940_2,,,,6.3,6.3,,,,,,6.3,depth model from Jonkers et al. 2020,
GIK17940_2,,,,6.4,6.4,,,,,,6.4,depth model from Jonkers et al. 2020,
GIK17940_2,,,,6.6,6.6,,,,,,6.6,depth model from Jonkers et al. 2020,
GIK17940_2,,,,6.7,6.7,,,,,,6.7,depth model from Jonkers et al. 2020,
GIK17940_2,,,,6.8,6.8,,,,,,6.8,depth model from Jonkers et al. 2020,
GIK17940_2,,,,6.9,6.9,,,,,,6.9,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.0,7.0,,,,,,7.0,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.1,7.1,,,,,,7.1,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.2,7.2,,,,,,7.2,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.3,7.3,,,,,,7.3,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.4,7.4,,,,,,7.4,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.6,7.6,,,,,,7.6,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.7,7.7,,,,,,7.7,depth model from Jonkers et al. 2020,
GIK17940_2,,,,7.9,7.9,,,,,,7.9,depth model from Jonkers et al. 2020,
GIK17940_2,,,,8.0,8.0,,,,,,8.0,depth model from Jonkers et al. 2020,
GIK17940_2,,,,8.1,8.1,,,,,,8.1,depth model from Jonkers et al. 2020,
GIK17940_2,,,,8.3,8.3,,,,,,8.3,depth model from Jonkers et al. 2020,
GIK17940_2,,,,8.8,8.8,,,,,,8.8,depth model from Jonkers et al. 2020,
GIK17940_2,,,,9.6,9.6,,,,,,9.6,depth model from Jonkers et al. 2020,
GIK17940_2,,,,9.9,9.9,,,,,,9.9,depth model from Jonkers et al. 2020,
