Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB4216-1,,0.03,180,181,179,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.13,5550,8300,3240,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.18,6600,9310,4470,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.23,7810,10100,5650,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.28,8990,11020,6920,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.33,10190,11910,8230,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.38,11290,12740,9600,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.43,12300,13710,10770,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.48,13240,14550,11890,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.53,14070,15410,12840,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.58,14790,16530,13590,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.63,15460,17440,14330,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.68,16060,18660,14980,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.73,16590,19630,15610,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.78,17110,20650,16070,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.83,17740,21660,16780,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.88,18600,22720,17470,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.93,19630,23780,18060,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,0.98,20760,24690,18640,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.03,21920,25530,19280,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.08,22980,26440,19930,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.13,23920,27210,20550,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.18,24750,28020,21360,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.28,26500,30130,22680,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.33,27470,31020,23490,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.38,28380,31790,24240,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.48,30120,33340,26100,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.53,30970,34350,27130,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.58,31830,35250,28290,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.63,32700,36050,29280,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.68,33610,37140,30270,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.73,34550,38260,31240,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.78,35610,39160,32190,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
GeoB4216-1,,1.83,36740,40220,32990,,,"3,4,5",Age model from Repschlaeger et al. (2021),"Age type 14C AMS, automated alignment to Atlantic stacks, method described in Lee et al. (2019), bacon",1
