Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-31JPC,,0.013,,,G. sacculifer,1640,40,40,400,100,100,1148,122,86,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,0.287,,,G. sacculifer,4380,45,45,400,100,100,4402,158,-156,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,0.647,,,G. sacculifer,7310,50,50,400,100,100,7702,88,113,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,0.727,,,G. sacculifer,9110,50,50,400,100,100,9681,199,-196,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,0.867,,,G. sacculifer,10400,55,55,400,100,100,11454,136,-65,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,0.967,,,G. sacculifer,11000,55,55,400,200,200,12354,296,214,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,1.127,,,G. sacculifer,12050,75,75,400,200,200,13379,181,233,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,1.287,,,G. sacculifer,11800,50,50,400,200,200,13143,207,180,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,1.307,,,G. sacculifer,13300,60,60,400,200,200,15164,386,303,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,1.507,,,G. sacculifer; G. ruber,13750,80,80,400,200,200,15827,333,284,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,1.607,,,G. ruber,16650,160,160,400,200,200,19328,262,343,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,2.007,,,G. ruber,18400,110,110,400,200,200,21476,324,297,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,2.927,,,G. sacculifer,22800,95,95,400,200,200,26392,218,312,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,3.607,,,G. sacculifer,28100,140,140,400,200,200,31301,149,180,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
KNR166-2-31JPC,,4.607,,,G. ruber,30600,190,190,400,200,200,34064,216,252,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,https://www.ncdc.noaa.gov/paleo-search/study/11208
