Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR166-2-31JPC,,0.0080000001,1166.5592041016,,,2647.6350097656,1175.6350097656,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0179999995,1289.8391113281,,,2685.9301757813,1266.9300537109,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0279999995,1413.1195068359,,,2749.2250976563,1357.2249755859,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0379999995,1536.4002685547,,,2799.1723632813,1463.1723632813,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0480000019,1659.6796875,,,2850.5073242188,1561.5073242188,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0580000019,1782.9583740234,,,2898.8422851563,1682.8422851563,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0680000019,1906.2416992188,,,2970.623046875,1813.623046875,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0780000019,2029.5198974609,,,3056.7924804688,1957.7926025391,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0880000019,2152.7978515625,,,3168.9624023438,2093.9624023438,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.0980000019,2276.0871582031,,,3310.0524902344,2221.0524902344,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1080000019,2399.359375,,,3508.7412109375,2342.7412109375,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1180000019,2516.4665527344,,,3581.7373046875,2469.7373046875,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1280000019,2632.8933105469,,,3646.6157226563,2607.6157226563,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1380000019,2749.3149414063,,,3735.1801757813,2743.1801757813,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1480000019,2865.7551269531,,,3855.4262695313,2877.4262695313,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1580000019,2982.1767578125,,,4014.6723632813,3003.6723632813,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1679999924,3115.6450195313,,,4076.3200683594,3126.3200683594,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1779999924,3252.0861816406,,,4142.2856445313,3258.2856445313,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
KNR166-2-31JPC,,0.1879999924,3388.5197753906,,,4199.2514648438,3411.2514648438,3,Age model from Repschlaeger et al. (2021),"14C AMS, bacon pdv",1
