Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-31JPC,,0.013000000000000001,,,G. sacculifer,1640,40,40,400,100,100,1145,132,82,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,0.287,,,G. sacculifer,4380,45,45,400,100,100,4399,170,157,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,0.647,,,G. sacculifer,7310,50,50,400,100,100,7701,88,116,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,0.727,,,G. sacculifer,9110,50,50,400,100,100,9683,203,166,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,0.867,,,G. sacculifer,10400,55,55,400,100,100,11452,157,75,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,0.9670000000000001,,,G. sacculifer,11000,55,55,400,200,200,12351,351,71,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,1.127,,,G. sacculifer,12050,75,75,400,200,200,13416,177,122,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,1.287,,,G. sacculifer,11800,50,50,400,200,200,13188,220,184,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,1.307,,,G. sacculifer,13300,60,60,400,200,200,15189,399,282,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,1.507,,,G. sacculifer- G. ruber,13750,80,80,400,200,200,15840,321,285,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,1.607,,,G. ruber,16650,160,160,400,200,200,19336,241,345,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,2.0069999999999997,,,G. ruber,18400,110,110,400,200,200,21533,359,344,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,2.927,,,G. sacculifer,22800,95,95,400,200,200,26403,452,293,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,3.6069999999999998,,,G. sacculifer,28100,140,140,400,200,200,31438,168,230,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR166-2-31JPC,,4.607,,,G. ruber,30600,190,190,400,200,200,34454,210,241,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
