Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR166-2-132JPC,,,,0.605,0.605,,,,,,0.605,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,0.705,0.705,,,,,,0.705,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,0.805,0.805,,,,,,0.805,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,1.005,1.005,,,,,,1.005,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,1.105,1.105,,,,,,1.105,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,1.705,1.705,,,,,,1.705,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,2.205,2.205,,,,,,2.205,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,2.305,2.305,,,,,,2.305,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,2.505,2.505,,,,,,2.505,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,2.805,2.805,,,,,,2.805,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.005,3.005,,,,,,3.005,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.205,3.205,,,,,,3.205,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.305,3.305,,,,,,3.305,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.405,3.405,,,,,,3.405,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.505,3.505,,,,,,3.505,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.605,3.605,,,,,,3.605,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.705,3.705,,,,,,3.705,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.805,3.805,,,,,,3.805,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,3.905,3.905,,,,,,3.905,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.005,4.005,,,,,,4.005,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.105,4.105,,,,,,4.105,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.205,4.205,,,,,,4.205,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.305,4.305,,,,,,4.305,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.405,4.405,,,,,,4.405,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.505,4.505,,,,,,4.505,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.523,4.523,,,,,,4.523,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.523,4.523,,,,,,4.523,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.523,4.523,,,,,,4.523,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.543,4.543,,,,,,4.543,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.543,4.543,,,,,,4.543,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.543,4.543,,,,,,4.543,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.543,4.543,,,,,,4.543,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.563,4.563,,,,,,4.563,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.563,4.563,,,,,,4.563,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.563,4.563,,,,,,4.563,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.583,4.583,,,,,,4.583,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.583,4.583,,,,,,4.583,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.583,4.583,,,,,,4.583,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.603,4.603,,,,,,4.603,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.623,4.623,,,,,,4.623,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.623,4.623,,,,,,4.623,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.623,4.623,,,,,,4.623,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.663,4.663,,,,,,4.663,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.663,4.663,,,,,,4.663,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.663,4.663,,,,,,4.663,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.663,4.663,,,,,,4.663,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.683,4.683,,,,,,4.683,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.683,4.683,,,,,,4.683,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.683,4.683,,,,,,4.683,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.683,4.683,,,,,,4.683,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.703,4.703,,,,,,4.703,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.703,4.703,,,,,,4.703,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.703,4.703,,,,,,4.703,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.703,4.703,,,,,,4.703,depth model from Repschlaeger et al. 2021,
KNR166-2-132JPC,,,,4.723,4.723,,,,,,4.723,depth model from Repschlaeger et al. 2021,
