Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
V29-202,,0.045,897.0,1025.0,784.0,1135.0,700.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.05,950.0,1075.0,835.0,1182.0,750.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.06,1055.0,1179.0,937.0,1294.0,844.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.07,1159.0,1290.0,1034.0,1427.0,923.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.08,1260.0,1408.0,1123.0,1588.0,996.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.09,1361.0,1530.0,1208.0,1755.0,1065.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.1,1460.0,1653.0,1290.0,1903.0,1130.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.11,1558.0,1775.0,1369.0,2021.0,1193.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.12,1657.0,1884.0,1447.0,2120.0,1255.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.13,1752.0,1979.0,1530.0,2209.0,1317.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.14,1849.0,2063.0,1619.0,2286.0,1382.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.15,1947.0,2146.0,1723.0,2360.0,1468.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.16,2045.9999999999998,2229.0,1835.0,2433.0,1563.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.17,2143.0,2314.0,1953.0,2505.0,1687.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.18,2242.0,2400.0,2074.0,2577.0,1831.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.19,2343.0,2490.0,2190.0,2647.0,1970.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.2,2444.0,2584.0,2297.0,2727.0,2105.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.21,2548.0,2688.0,2399.0,2817.0,2236.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.22,2651.0,2785.0,2505.0,2903.0,2352.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.23,2752.0,2883.0,2611.0,3030.0,2459.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.24,2851.0,2988.0,2707.0,3179.0,2549.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.25,2945.0,3098.0,2797.0,3343.0,2640.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.26,3035.0,3197.0,2883.0,3505.0,2725.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.27,3119.0,3283.0,2969.0,3678.0,2807.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.28,3207.0,3365.0,3066.0,3852.0,2908.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.29,3296.0,3452.0,3171.0,4027.0,3039.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.3,3389.0,3544.0,3273.0,4199.0,3160.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.31,3483.0,3646.0,3367.0,4373.0,3253.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.32,3625.0,3799.0,3491.0,4530.0,3372.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.33,3811.0,4003.0,3662.0,4682.0,3532.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.34,3995.0,4224.0,3816.0,4824.0,3657.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.35,4176.0,4459.0,3962.0,4992.0,3775.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.36,4357.0,4695.0,4106.0,5173.0,3883.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.37,4539.0,4914.0,4245.0,5341.0,3992.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.38,4720.0,5103.0,4385.0,5477.0,4099.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.39,4897.0,5260.0,4533.0,5602.0,4207.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.4,5075.0,5401.0,4692.0,5727.0,4321.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.41,5252.0,5539.0,4889.0,5849.0,4472.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.42,5428.0,5674.0,5105.0,5984.0,4632.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.43,5601.0,5813.0,5332.0,6135.0,4833.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.44,5780.0,5957.0,5561.0,6342.0,5036.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.45,5959.0,6109.0,5782.0,6575.0,5189.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.46,6142.0,6276.0,5975.0,6777.0,5315.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.47,6318.0,6461.0,6149.0,6991.0,5444.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.48,6482.0,6682.0,6299.0,7272.0,5568.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.49,6639.0,6938.0,6427.0,7646.0,5688.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.5,6797.0,7192.0,6540.0,7979.0,5826.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.51,6956.0,7447.0,6647.0,8336.0,5961.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.52,7114.0,7698.0,6756.0,8684.0,6096.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.53,7273.0,7956.0,6859.0,8982.0,6235.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.54,7436.0,8195.0,6966.0,9273.0,6365.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.55,7596.0,8427.0,7071.0,9546.0,6497.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.56,7758.0,8662.0,7175.0,9816.0,6620.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.57,7917.0,8883.0,7284.0,10097.0,6721.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.58,8077.0,9101.0,7389.0,10348.0,6819.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.59,8233.0,9312.0,7499.0,10634.0,6906.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.6,8397.0,9523.0,7606.0,10825.0,6996.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.61,8560.0,9710.0,7722.0,11035.0,7102.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.62,8718.0,9909.0,7835.0,11211.0,7190.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.63,8875.0,10090.0,7956.0,11377.0,7278.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.64,9028.0,10273.0,8074.0,11510.0,7370.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.65,9180.0,10437.0,8203.0,11626.0,7460.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.66,9331.0,10594.0,8327.0,11751.0,7566.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.67,9480.0,10740.0,8452.0,11848.0,7670.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.68,9619.0,10873.0,8574.0,11936.0,7795.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.69,9765.0,11007.0,8706.0,12020.0,7918.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.7,9912.0,11131.0,8835.0,12093.0,8054.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.71,10058.0,11254.0,8971.0,12189.0,8194.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.72,10203.0,11360.0,9103.0,12290.0,8331.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.73,10349.0,11470.0,9244.0,12385.0,8459.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.74,10497.0,11580.0,9386.0,12476.0,8588.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.75,10632.0,11689.0,9521.0,12586.0,8716.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.76,10777.0,11810.0,9651.0,12687.0,8835.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.77,10914.0,11934.0,9794.0,12804.0,8970.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.78,11048.0,12067.0,9934.0,12926.0,9096.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.79,11201.0,12206.0,10076.0,13062.0,9220.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.8,11354.0,12360.0,10236.0,13231.0,9344.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.81,11529.0,12537.0,10404.0,13433.0,9464.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.82,11741.0,12742.0,10626.0,13620.0,9638.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.83,12002.0,12953.0,10939.0,13818.0,9915.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.84,12285.0,13232.0,11305.0,14093.0,10288.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.85,12557.0,13500.0,11626.0,14409.0,10635.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.86,12810.0,13748.0,11903.0,14678.0,10910.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.87,13049.0,13991.0,12143.0,14890.0,11179.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.88,13266.0,14199.0,12360.0,15051.0,11420.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.89,13467.0,14370.0,12559.0,15188.0,11634.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.9,13650.0,14533.0,12743.0,15347.0,11850.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.91,13820.0,14696.0,12924.0,15500.0,12026.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.92,13983.0,14854.0,13094.0,15695.0,12183.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.93,14142.0,15027.0,13272.0,15920.0,12358.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.94,14306.0,15195.0,13432.0,16146.0,12529.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.95,14462.0,15376.0,13582.0,16398.0,12710.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.96,14614.0,15566.0,13721.0,16668.0,12887.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.97,14770.0,15784.0,13862.0,16939.0,13019.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.98,14936.0,16001.000000000002,13998.0,17190.0,13151.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,0.99,15120.0,16244.0,14123.0,17464.0,13271.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.0,15309.0,16484.0,14258.0,17745.0,13396.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.01,15527.0,16741.0,14419.0,18033.0,13511.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.02,15756.0,17011.0,14601.0,18359.0,13626.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.03,16018.999999999998,17282.0,14812.0,18677.0,13790.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.04,16286.000000000002,17552.0,15034.0,18970.0,13954.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.05,16558.0,17831.0,15286.0,19274.0,14126.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.06,16831.0,18115.0,15570.0,19589.0,14341.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.07,17117.0,18412.0,15844.0,19882.0,14603.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.08,17404.0,18712.0,16140.0,20168.0,14914.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.09,17680.0,19012.0,16421.0,20400.0,15239.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.1,17967.0,19309.0,16703.0,20618.0,15547.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.11,18253.0,19594.0,16990.0,20821.0,15827.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.12,18534.0,19864.0,17258.0,21024.0,16099.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.13,18827.0,20131.0,17526.0,21223.0,16353.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.14,19125.0,20382.0,17800.0,21408.0,16583.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.15,19421.0,20629.0,18084.0,21582.0,16819.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.16,19718.0,20868.0,18364.0,21768.0,17044.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.17,20014.0,21101.0,18653.0,21953.0,17287.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.18,20303.0,21337.0,18971.0,22151.0,17560.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.19,20603.0,21578.0,19305.0,22359.0,17830.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.2,20898.0,21820.0,19656.0,22570.0,18137.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.21,21188.0,22070.0,19991.0,22797.0,18434.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.22,21471.0,22322.0,20335.0,23077.0,18748.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.23,21750.0,22584.0,20677.0,23358.0,19085.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.24,22029.0,22858.0,21016.0,23600.0,19448.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.25,22305.0,23130.0,21345.0,23809.0,19806.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.26,22575.0,23389.0,21666.0,23997.0,20170.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.27,22854.0,23613.0,21976.0,24207.0,20519.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.28,23120.0,23825.0,22259.0,24433.0,20888.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.29,23365.0,24031.0,22533.0,24670.0,21250.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.3,23607.0,24245.0,22803.0,24953.0,21637.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.31,23833.0,24476.0,23061.0,25223.0,22006.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.32,24058.0,24720.0,23331.0,25488.0,22347.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.33,24283.0,24985.0,23602.0,25736.0,22679.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.34,24514.0,25244.0,23855.0,25965.0,22993.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.35,24756.0,25486.0,24097.0,26179.0,23335.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.36,25006.0,25737.0,24317.0,26395.0,23616.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.37,25259.0,25980.0,24540.0,26629.0,23862.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.38,25512.0,26222.0,24758.0,26893.0,24054.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.39,25761.0,26477.0,24985.0,27157.0,24252.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.4,25995.0,26729.0,25225.0,27354.0,24438.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.41,26229.0,26951.0,25465.0,27534.0,24608.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.42,26455.0,27132.0,25701.0,27645.0,24785.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.43,26675.0,27280.0,25932.0,27737.0,24993.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.44,26874.0,27398.0,26145.0,27828.0,25225.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.45,27035.0,27502.0,26347.0,27931.0,25473.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.46,27175.0,27609.0,26552.0,28051.0,25719.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.47,27298.0,27723.0,26736.0,28191.0,25954.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.48,27410.0,27830.0,26904.0,28337.0,26169.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.49,27517.0,27939.0,27046.0,28489.0,26374.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.5,27612.0,28051.0,27166.0,28624.0,26560.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.51,27706.0,28160.0,27261.0,28801.0,26707.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.52,27796.0,28268.0,27355.0,28971.0,26860.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.53,27883.0,28367.0,27447.0,29102.0,26987.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.54,27968.0,28471.0,27528.0,29220.0,27090.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.55,28050.0,28572.0,27609.0,29352.0,27192.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.56,28132.0,28673.0,27690.0,29445.0,27283.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.57,28207.0,28773.0,27767.0,29520.0,27355.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.58,28284.0,28876.0,27834.0,29597.0,27424.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.59,28354.0,28972.0,27899.0,29670.0,27494.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.6,28428.0,29069.0,27960.0,29751.0,27543.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.61,28502.0,29158.0,28015.0,29822.0,27591.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.62,28575.0,29245.0,28069.0,29896.0,27641.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.63,28647.0,29331.0,28122.0,29987.0,27689.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.64,28720.0,29415.0,28171.0,30067.0,27731.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.65,28794.0,29498.0,28222.0,30149.0,27774.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.66,28876.0,29580.0,28271.0,30240.0,27814.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.67,28950.0,29664.0,28324.0,30334.0,27854.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.68,29031.0,29747.0,28374.0,30429.0,27885.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.69,29110.0,29828.0,28424.0,30524.0,27923.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.7,29187.0,29913.0,28479.0,30622.0,27956.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.71,29266.0,29999.0,28530.0,30712.0,27992.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.72,29348.0,30084.0,28582.0,30803.0,28020.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.73,29433.0,30166.0,28634.0,30892.0,28060.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.74,29513.0,30249.0,28689.0,30984.0,28097.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.75,29590.0,30331.0,28749.0,31071.0,28137.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.76,29673.0,30414.0,28813.0,31150.0,28169.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.77,29755.0,30501.0,28889.0,31231.0,28209.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.78,29837.0,30584.0,28959.0,31318.0,28241.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.79,29921.0,30665.0,29040.0,31399.0,28284.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.8,30004.0,30743.0,29128.0,31473.0,28334.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.81,30083.0,30821.0,29211.0,31535.0,28382.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.82,30169.0,30902.0,29299.0,31603.0,28423.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.83,30252.0,30980.0,29385.0,31668.0,28483.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.84,30335.0,31060.0,29484.0,31735.0,28544.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.85,30418.0,31138.0,29580.0,31796.0,28603.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.86,30506.0,31213.0,29673.0,31853.0,28680.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.87,30595.0,31289.0,29776.0,31920.0,28764.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
V29-202,,1.88,30682.0,31363.0,29876.0,31993.0,28853.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
