Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR31-GPC5,,0.01,,AA2482,GSAC,1660,55,55,280,100,100,1285,115,108,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,0.3,,WH261,Mixed planktic,2290,140,140,280,100,100,1969,311,-311,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,0.59,,AA4190,Mixed planktic,3410,55,55,280,100,100,3305,135,133,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,0.65,,AA1806,GRU,3340,65,65,280,100,100,3221,149,147,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,0.85,,AA4226,Mixed planktic,3960,60,60,280,100,100,3991,159,159,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,1.02,,AA2483,GSAC,4940,10,10,280,100,100,5331,239,-217,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,1.03,,AA3430,GRU,5110,140,140,280,100,100,5506,204,-180,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,1.13,,AA4227,Mixed planktic,5320,60,60,280,100,100,5746,134,-58,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,1.55,,AA1808,GRU,8170,90,90,280,100,100,8678,272,-261,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,1.75,,AA1806,GRU,9610,150,150,280,100,100,10514,186,270,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,2.02,,AA1804,NPD,11550,310,310,280,200,200,13051,319,338,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,2.83,,AA3405,Mixed planktic,13200,130,130,280,200,200,15190,430,400,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,2.83,,OS-1838,Mixed planktic,12900,45,45,280,200,200,14673,367,384,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,3.89,,AA3409,Mixed planktic,15200,200,200,280,200,200,17865,325,338,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,5.41,,AA3406,Mixed planktic,15900,140,140,280,200,200,18626,254,264,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,6.51,,AA3407,Mixed planktic,16600,390,390,280,200,200,19447,473,532,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,7.31,,AA3408,Mixed planktic,17400,140,140,280,200,200,20367,273,309,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,8.51,,AA4228,Mixed planktic,17900,130,130,280,200,200,20991,299,335,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,8.51,,OS-312,Mixed planktic,18150,160,160,280,200,200,21312,338,352,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,10.52,,AA4229,Mixed planktic,18800,160,160,280,200,200,22107,293,257,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,13.02,,AA4998,Mixed planktic,20400,160,160,280,200,200,23907,293,299,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,14.505,,AA4012,Mixed planktic,21000,180,180,280,200,200,24652,358,359,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,17.265,,AA4611,Mixed planktic,23400,210,210,280,200,200,27162,328,278,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,17.73,,AA4793,Mixed planktic,23300,200,200,280,200,200,27060,330,300,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,18.375,,AA4744,Mixed planktic,25000,300,300,280,200,200,28520,340,420,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,19.0,,AA5009,Mixed planktic,27000,300,300,280,200,200,30667,343,275,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,19.91,,AA4746,Mixed planktic,32400,500,500,280,200,200,35853,507,674,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,20.4,,AA5010,Mixed planktic,35200,780,780,280,200,200,39312,888,869,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,21.0,,AA5000,Mixed planktic,38700,1090,1090,280,200,200,42481,789,914,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,21.0,,OS-307,Mixed planktic,36900,420,420,280,200,200,41022,478,446,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
KNR31-GPC5,,21.67,,AA4997,Mixed planktic,42800,1790,1790,280,200,200,46079,1611,1856,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
