Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR31-GPC5,,0.01,,,,1260.0,55.0,55.0,327.0,50.9,50.9,834.0,123.0,144.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,0.3,,,,1890.0,140.0,140.0,329.0,50.5,50.5,1473.0,345.0,296.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,0.59,,,,3010.0,55.0,55.0,323.0,51.3,51.3,2816.0,180.0,273.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,0.65,,,,2940.0,65.0,65.0,323.0,50.8,50.8,2697.0,228.0,266.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,0.85,,,,3560.0,60.0,60.0,313.0,50.8,50.8,3477.0,210.0,213.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,1.0199999809265137,,,,4710.000038146973,140.00000059604645,140.00000059604645,332.0,53.6,53.6,5011.0,436.0,477.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,1.0299999713897705,,,,4539.999961853027,9.999999776482582,109.99999940395355,391.0,52.400000000000006,52.400000000000006,4689.0,141.0,160.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,1.13,,,,4920.0,60.0,60.0,347.0,51.2,51.2,5233.0,240.0,258.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,1.55,,,,7770.0,90.0,90.0,369.0,52.3,52.3,8208.0,180.0,191.0000000000009,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,1.75,,,,9210.0,150.0,150.0,336.0,53.699999999999996,53.699999999999996,9923.0,362.0,383.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,2.02,,,,11150.0,310.0,310.0,546.0,59.7,59.7,12387.0,768.0,983.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,2.83,,,,12500.0,45.0,45.0,384.0,48.099999999999994,48.099999999999994,13970.0,167.0,169.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,2.83,,,,12800.0,130.0,130.0,375.0,25.7,25.7,14580.0,493.0,485.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
KNR31-GPC5,,3.89,,,,14800.0,200.0,200.0,639.0,56.9,56.9,17252.0,628.0,623.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
