Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR31-GPC5,,0.01,842.2943725585938,,,1195.4541015625,844.4541015625,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.02,869.414306640625,,,1204.1207275390625,866.1207275390625,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.03,896.5316162109375,,,1208.8114013671875,888.8114013671875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.04,923.652099609375,,,1246.5020751953125,916.5020751953124,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.05,950.7711791992188,,,1245.19287109375,938.1928100585938,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.06,977.8884887695312,,,1275.883544921875,966.883544921875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.07,1005.0120239257812,,,1292.57421875,993.57421875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.08,1032.1280517578125,,,1325.264892578125,1023.264892578125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.09,1059.2470703125,,,1349.95556640625,1047.95556640625,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.1,1086.3668212890625,,,1390.762451171875,1074.762451171875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.11,1113.4825439453125,,,1454.818115234375,1100.818115234375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.12,1140.6112060546875,,,1468.70458984375,1128.70458984375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.13,1167.74072265625,,,1502.7977294921875,1156.7977294921875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.14,1194.86865234375,,,1532.0224609375,1186.0224609375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.15,1221.9991455078125,,,1561.2471923828125,1214.2471923828125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.16,1249.13037109375,,,1603.564208984375,1240.564208984375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.17,1276.5035400390625,,,1630.42626953125,1266.42626953125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.18,1303.8739013671875,,,1653.288330078125,1294.288330078125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.19,1331.2530517578125,,,1678.1502685546875,1323.1502685546875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.2,1358.6279296875,,,1708.01220703125,1354.01220703125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.21,1385.997802734375,,,1743.874267578125,1378.874267578125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.22,1413.4725341796875,,,1770.0352783203125,1406.0352783203125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.23,1440.937255859375,,,1791.968505859375,1433.968505859375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.24,1468.41015625,,,1816.82177734375,1461.82177734375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.25,1495.8778076171875,,,1838.6748046875,1489.6748046875,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.26,1523.3486328125,,,1872.5279541015625,1515.5279541015625,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.27,1552.9586181640625,,,1899.4886474609373,1543.4886474609375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.28,1582.568359375,,,1924.7796630859373,1573.7796630859375,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.29,1612.1806640625,,,1947.07080078125,1605.07080078125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.3,1641.7900390625,,,1974.36181640625,1635.36181640625,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.31,1671.3988037109375,,,2026.65283203125,1664.65283203125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
KNR31-GPC5,,0.32,1709.5068359375,,,2058.1015625,1704.1016845703125,3,Age model from Repschlaeger et al. (2021),BACON.IntCal13,1
