Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR31-GPC5,,0.01,,AA2482,GSAC,1660,55,55,280,100,100,1276,110,100,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,0.3,,WH261,Mixed planktic,2290,140,140,280,100,100,1951,333,328,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,0.59,,AA4190,Mixed planktic,3410,55,55,280,100,100,3300,148,95,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,0.65,,AA1806,GRU,3340,65,65,280,100,100,3220,152,119,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,0.85,,AA4226,Mixed planktic,3960,60,60,280,100,100,3989,161,156,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,1.02,,AA2483,GSAC,4940,10,10,280,100,100,5331,214,214,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,1.03,,AA3430,GRU,5110,140,140,280,100,100,5506,208,167,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,1.13,,AA4227,Mixed planktic,5320,60,60,280,100,100,5743,148,66,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,1.55,,AA1808,GRU,8170,90,90,280,100,100,8675,297,285,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,1.75,,AA1806,GRU,9610,150,150,280,100,100,10512,192,270,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,2.02,,AA1804,NPD,11550,310,310,280,200,200,13089,320,282,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,2.83,,AA3405,Mixed planktic,13200,130,130,280,200,200,15211,439,339,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,2.83,,OS-1838,Mixed planktic,12900,45,45,280,200,200,14681,374,369,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,3.89,,AA3409,Mixed planktic,15200,200,200,280,200,200,17899,324,364,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,5.41,,AA3406,Mixed planktic,15900,140,140,280,200,200,18660,218,68,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,6.51,,AA3407,Mixed planktic,16600,390,390,280,200,200,19472,444,560,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,7.31,,AA3408,Mixed planktic,17400,140,140,280,200,200,20388,330,283,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,8.51,,AA4228,Mixed planktic,17900,130,130,280,200,200,21016,344,321,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,8.51,,OS-312,Mixed planktic,18150,160,160,280,200,200,21355,364,385,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,10.52,,AA4229,Mixed planktic,18800,160,160,280,200,200,22179,284,283,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,13.02,,AA4998,Mixed planktic,20400,160,160,280,200,200,23914,316,186,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,14.505,,AA4012,Mixed planktic,21000,180,180,280,200,200,24618,348,363,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,17.265,,AA4611,Mixed planktic,23400,210,210,280,200,200,27166,416,244,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,17.73,,AA4793,Mixed planktic,23300,200,200,280,200,200,27054,282,177,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,18.375,,AA4744,Mixed planktic,25000,300,300,280,200,200,28686,445,391,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,19.0,,AA5009,Mixed planktic,27000,300,300,280,200,200,30666,353,285,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,19.91,,AA4746,Mixed planktic,32400,500,500,280,200,200,36319,559,652,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,20.4,,AA5010,Mixed planktic,35200,780,780,280,200,200,39856,1005,711,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,21.0,,AA5000,Mixed planktic,38700,1090,1090,280,200,200,42428,607,703,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,21.0,,OS-307,Mixed planktic,36900,420,420,280,200,200,41410,392,316,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
KNR31-GPC5,,21.67,,AA4997,Mixed planktic,42800,1790,1790,280,200,200,45568,1349,2232,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
