Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD03-2698,,0.135,,KIA27687,mixed planktonics >250um,790,25,25,470,100,100,359,134,71,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,1.255,,KIA29278,G. inflata >250um,4830,35,35,470,100,100,4933,328,313,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,1.545,,KIA29279,mixed planktonics >250um,5935,40,40,470,100,100,6194,107,23,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,1.895,,KIA29280,G. inflata >315um,7820,40,40,470,100,100,8110,79,133,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,2.615,,KIA29281,G. inflata >250um,10540,50,50,470,100,100,11532,170,131,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,3.405,,KIA27894,G. bulloides  G. inflata  O. universa >250um,11735,55,55,470,200,200,13058,176,147,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,4.005,,KIA29282,mixed planktonics  >150um,12240,70,70,470,200,200,13536,216,136,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,4.55,,KIA29283,mixed planktonics  >150um,12895,55,55,470,200,200,14423,406,254,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,6.145,,KIA29284,G. bulloides >150um,13800,70,70,470,200,200,15812,317,284,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,10.2,,SacA54856,mixed plankics,15030,90,90,470,200,200,17490,297,249,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,11.81,,KIA29285,mixed planktonics >250um,15840,70,70,470,200,200,18463,191,212,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
MD03-2698,,12.89,,KIA29286,G. inflata  G. aequilateralis G. calida  >315um,16900,110,110,470,200,200,19546,302,297,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
