Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD03-2698,,0.135,369.0,462.0,252.0,516.0,143.00000000000003,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.14,391.0,482.00000000000006,275.0,537.9999999999999,163.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.15,433.0,525.0,317.0,584.0,201.99999999999997,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.16,476.00000000000006,567.0000000000001,356.00000000000006,638.0,239.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.17,516.0,612.0,395.0,697.0000000000001,273.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.18,557.0,657.9999999999999,433.0,759.0,306.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.19,597.0,706.0,469.0,823.0,337.99999999999994,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.2,637.0,754.0,506.0,892.0,369.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.21,675.9999999999999,802.9999999999999,542.0,962.0000000000001,400.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.22,716.0,854.0000000000001,576.0000000000001,1031.0,432.00000000000006,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.23,755.0,904.0,611.0,1103.0,462.99999999999994,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.24,795.0,956.0,644.0,1176.0,493.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.25,834.0000000000001,1007.0000000000001,679.0,1250.0,523.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.26,874.0000000000001,1059.0000000000002,712.0000000000001,1325.0,550.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.27,915.0,1112.0,746.0,1399.0,577.0000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.28,955.0,1165.0,779.0,1473.0,606.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.29,995.0,1217.0,810.0,1545.0,630.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.3,1036.0,1271.0,842.0000000000001,1614.0,657.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.31,1075.9999999999998,1325.0,873.0,1688.0000000000002,682.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.32,1115.9999999999998,1378.0,905.0,1759.0000000000002,707.0000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.33,1156.0,1432.0,935.0,1831.9999999999998,732.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.34,1196.0,1486.9999999999998,967.0000000000001,1905.0,755.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.35,1236.0,1539.0000000000002,999.0000000000001,1976.0,779.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.36,1277.0000000000002,1591.9999999999998,1029.0000000000002,2049.0,804.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.37,1318.0,1646.0,1061.0,2121.0,827.0000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.38,1358.0,1699.0,1092.0,2194.0,851.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.39,1399.0,1753.0,1124.0,2266.0,875.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.4,1439.0,1807.0,1154.0000000000002,2336.9999999999995,900.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.41,1480.0,1860.0,1185.0,2413.0000000000005,924.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.42,1520.0,1915.0,1215.0,2488.0,949.0000000000001,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.43,1560.0,1969.0,1247.0,2559.0,973.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.44,1600.0,2024.0,1279.0000000000002,2633.0,997.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.45,1641.0,2078.0000000000005,1309.0000000000002,2701.0,1020.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.46,1682.0,2131.9999999999995,1339.0,2771.0000000000005,1045.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.47,1722.0,2184.0,1370.0,2825.0,1068.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.48,1763.0000000000002,2237.0,1401.0,2878.9999999999995,1092.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.49,1803.0000000000002,2290.0,1432.0,2941.0000000000005,1114.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.5,1844.0,2343.0,1463.0,3000.0,1139.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.51,1885.0,2396.0,1493.0,3058.9999999999995,1161.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.52,1926.0,2450.0,1524.0,3105.0,1183.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.53,1966.9999999999998,2500.0,1555.0,3156.0,1206.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.54,2008.0,2552.0,1585.0,3202.0,1229.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.55,2049.0,2603.0,1615.9999999999998,3248.9999999999995,1252.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.56,2090.0,2651.9999999999995,1646.9999999999998,3299.0,1273.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.57,2130.0,2702.0,1679.0,3343.0,1297.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.58,2170.0,2750.0,1709.0,3392.0,1320.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.59,2211.9999999999995,2796.0000000000005,1740.0,3428.0,1343.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.6,2252.0,2844.0,1771.0,3463.0,1365.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.61,2293.0,2886.0,1801.9999999999998,3501.0000000000005,1388.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.62,2334.0,2929.0,1833.0000000000002,3542.0,1409.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.63,2374.0,2972.0,1865.9999999999998,3570.0,1433.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.64,2416.0,3013.0,1898.0000000000002,3596.0,1455.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.65,2456.0,3051.0,1929.0,3633.0,1478.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.66,2497.0,3090.0,1962.0,3663.0000000000005,1504.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.67,2537.0,3126.0000000000005,1993.0,3691.0000000000005,1527.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.68,2577.0,3161.0,2025.0,3720.0,1550.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.69,2618.0000000000005,3196.0,2058.0000000000005,3753.0,1574.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.7,2658.0,3233.0,2090.0,3786.0,1598.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.71,2699.0,3267.0,2124.0,3816.9999999999995,1622.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.72,2740.0,3302.0,2159.0000000000005,3843.0,1646.9999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.73,2781.0,3335.0,2193.0,3869.0,1670.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.74,2821.0,3368.0000000000005,2230.0,3893.9999999999995,1693.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.75,2861.0,3404.0,2266.0,3918.0,1718.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.76,2901.9999999999995,3437.0,2304.0000000000005,3940.0,1742.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.77,2943.0,3469.0,2344.0,3966.0,1771.9999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.78,2983.0,3501.0000000000005,2386.0,3993.0000000000005,1801.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.79,3023.9999999999995,3534.0,2428.0,4016.9999999999995,1834.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.8,3066.0000000000005,3566.0000000000005,2471.0,4043.9999999999995,1865.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.81,3106.0000000000005,3598.9999999999995,2515.0,4068.0000000000005,1894.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.82,3147.0,3631.9999999999995,2562.0,4091.9999999999995,1932.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.83,3187.0,3663.0000000000005,2610.0,4117.0,1970.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.84,3228.0,3694.0,2657.0,4140.0,2006.9999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.85,3268.0000000000005,3725.0,2706.0000000000005,4164.0,2040.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.86,3308.0000000000005,3756.0,2756.0,4188.0,2082.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.87,3348.9999999999995,3788.0000000000005,2804.0,4209.0,2124.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.88,3391.0,3820.0,2852.0,4231.0,2164.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.89,3431.0,3851.0000000000005,2903.0,4251.0,2205.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.9,3472.0,3881.9999999999995,2956.0000000000005,4273.0,2251.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.91,3512.0,3913.0000000000005,3009.0,4298.999999999999,2299.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.92,3553.0,3945.0,3061.0000000000005,4330.0,2355.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.93,3594.0,3978.9999999999995,3113.0,4354.0,2407.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
MD03-2698,,0.94,3635.0,4010.0,3166.0000000000005,4379.0,2458.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
