Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR207-2_GGC3,,,,0.02,0.02,,,,,,0.02,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.035,0.035,,,,,,0.035,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.045,0.045,,,,,,0.045,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.055,0.055,,,,,,0.055,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.07,0.07,,,,,,0.07,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.11,0.11,,,,,,0.11,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.15,0.15,,,,,,0.15,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.17,0.17,,,,,,0.17,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.19,0.19,,,,,,0.19,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.21,0.21,,,,,,0.21,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.23,0.23,,,,,,0.23,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.27,0.27,,,,,,0.27,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.29,0.29,,,,,,0.29,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.31,0.31,,,,,,0.31,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.33,0.33,,,,,,0.33,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.35,0.35,,,,,,0.35,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.37,0.37,,,,,,0.37,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.39,0.39,,,,,,0.39,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.39,0.39,,,,,,0.39,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.39,0.39,,,,,,0.39,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.41,0.41,,,,,,0.41,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.45,0.45,,,,,,0.45,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.47,0.47,,,,,,0.47,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.49,0.49,,,,,,0.49,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.49,0.49,,,,,,0.49,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.49,0.49,,,,,,0.49,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.51,0.51,,,,,,0.51,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.55,0.55,,,,,,0.55,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.57,0.57,,,,,,0.57,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.59,0.59,,,,,,0.59,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.59,0.59,,,,,,0.59,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.59,0.59,,,,,,0.59,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.61,0.61,,,,,,0.61,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.65,0.65,,,,,,0.65,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.67,0.67,,,,,,0.67,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.69,0.69,,,,,,0.69,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.71,0.71,,,,,,0.71,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.73,0.73,,,,,,0.73,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.73,0.73,,,,,,0.73,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.73,0.73,,,,,,0.73,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.75,0.75,,,,,,0.75,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.77,0.77,,,,,,0.77,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.77,0.77,,,,,,0.77,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.77,0.77,,,,,,0.77,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.79,0.79,,,,,,0.79,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.79,0.79,,,,,,0.79,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.79,0.79,,,,,,0.79,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.81,0.81,,,,,,0.81,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.81,0.81,,,,,,0.81,depth model from Repschlaeger et al. 2021,
KNR207-2_GGC3,,,,0.81,0.81,,,,,,0.81,depth model from Repschlaeger et al. 2021,
