Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR159-5-30GGC,,,,0.06,0.06,,,,,,0.06,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.07,0.07,,,,,,0.07,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.09,0.09,,,,,,0.09,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.11,0.11,,,,,,0.11,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.13,0.13,,,,,,0.13,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.17,0.17,,,,,,0.17,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.21,0.21,,,,,,0.21,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.23,0.23,,,,,,0.23,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.25,0.25,,,,,,0.25,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.28,0.28,,,,,,0.28,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.29,0.29,,,,,,0.29,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.31,0.31,,,,,,0.31,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.33,0.33,,,,,,0.33,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.35,0.35,,,,,,0.35,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.37,0.37,,,,,,0.37,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.39,0.39,,,,,,0.39,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.41,0.41,,,,,,0.41,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.45,0.45,,,,,,0.45,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.49,0.49,,,,,,0.49,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.53,0.53,,,,,,0.53,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.57,0.57,,,,,,0.57,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.61,0.61,,,,,,0.61,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.65,0.65,,,,,,0.65,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.69,0.69,,,,,,0.69,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.73,0.73,,,,,,0.73,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.77,0.77,,,,,,0.77,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.81,0.81,,,,,,0.81,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.85,0.85,,,,,,0.85,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.89,0.89,,,,,,0.89,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.93,0.93,,,,,,0.93,depth model from Peterson and Lisiecki 2018 compilation,
KNR159-5-30GGC,,,,0.97,0.97,,,,,,0.97,depth model from Peterson and Lisiecki 2018 compilation,
