Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
RR0503-83TC-83JPC,,,,0.155,0.155,,,,,,0.155,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.165,0.165,,,,,,0.165,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.17500000000000002,0.17500000000000002,,,,,,0.17500000000000002,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.185,0.185,,,,,,0.185,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.195,0.195,,,,,,0.195,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.215,0.215,,,,,,0.215,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.225,0.225,,,,,,0.225,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.23500000000000001,0.23500000000000001,,,,,,0.23500000000000001,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.245,0.245,,,,,,0.245,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.255,0.255,,,,,,0.255,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.265,0.265,,,,,,0.265,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.275,0.275,,,,,,0.275,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.28500000000000003,0.28500000000000003,,,,,,0.28500000000000003,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.295,0.295,,,,,,0.295,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.315,0.315,,,,,,0.315,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.325,0.325,,,,,,0.325,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.335,0.335,,,,,,0.335,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.34500000000000003,0.34500000000000003,,,,,,0.34500000000000003,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.355,0.355,,,,,,0.355,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.365,0.365,,,,,,0.365,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.375,0.375,,,,,,0.375,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.385,0.385,,,,,,0.385,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.395,0.395,,,,,,0.395,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.41500000000000004,0.41500000000000004,,,,,,0.41500000000000004,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.425,0.425,,,,,,0.425,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.435,0.435,,,,,,0.435,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.445,0.445,,,,,,0.445,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.455,0.455,,,,,,0.455,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.465,0.465,,,,,,0.465,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.47500000000000003,0.47500000000000003,,,,,,0.47500000000000003,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.485,0.485,,,,,,0.485,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.495,0.495,,,,,,0.495,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.515,0.515,,,,,,0.515,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.525,0.525,,,,,,0.525,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.545,0.545,,,,,,0.545,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.555,0.555,,,,,,0.555,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.5650000000000001,0.5650000000000001,,,,,,0.5650000000000001,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.5750000000000001,0.5750000000000001,,,,,,0.5750000000000001,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.585,0.585,,,,,,0.585,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.595,0.595,,,,,,0.595,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.615,0.615,,,,,,0.615,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.625,0.625,,,,,,0.625,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.635,0.635,,,,,,0.635,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.645,0.645,,,,,,0.645,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.655,0.655,,,,,,0.655,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.665,0.665,,,,,,0.665,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.675,0.675,,,,,,0.675,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.685,0.685,,,,,,0.685,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.6950000000000001,0.6950000000000001,,,,,,0.6950000000000001,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.705,0.705,,,,,,0.705,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.715,0.715,,,,,,0.715,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.725,0.725,,,,,,0.725,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.735,0.735,,,,,,0.735,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.745,0.745,,,,,,0.745,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.755,0.755,,,,,,0.755,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.765,0.765,,,,,,0.765,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.775,0.775,,,,,,0.775,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.785,0.785,,,,,,0.785,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.795,0.795,,,,,,0.795,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.8150000000000001,0.8150000000000001,,,,,,0.8150000000000001,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.8250000000000001,0.8250000000000001,,,,,,0.8250000000000001,depth model associated with Cibicidoides data from Alan Mix,
RR0503-83TC-83JPC,,,,0.845,0.845,,,,,,0.845,depth model associated with Cibicidoides data from Alan Mix,
