Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR110_GGC55,,0.01,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.03,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.07,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.1,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.13,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.17,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.2,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.23,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.27,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.3,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.33,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.37,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.4,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.43,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.47,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.5,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.53,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.57,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.6,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.63,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.67,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.7,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.73,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.77,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.8,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.83,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.87,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.9,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.93,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,0.97,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.03,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.07,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.1,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.13,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.17,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.2,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.23,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.27,,,,,,,,,,,,,,,,,,,
KNR110_GGC55,,1.3,,,,,,,,,,,,,,,,,,,
