Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SO213-2-84-1,,0.0399999991,,,,,,,,,,5000,740,740,IntCal20,,,From Stefan Mulitza 2021 compilation,,,
SO213-2-84-1,,0.1199999973,,,,,,,,,,7500,700,700,IntCal20,,,From Stefan Mulitza 2021 compilation,,,
SO213-2-84-1,,0.2399999946,,,,,,,,,,11000,620,620,IntCal20,,,From Stefan Mulitza 2021 compilation,,,
SO213-2-84-1,,0.3000000119,,,,,,,,,,13000,620,620,IntCal20,,,From Stefan Mulitza 2021 compilation,,,
SO213-2-84-1,,0.4199999869,,,,,,,,,,17000,760,760,IntCal20,,,From Stefan Mulitza 2021 compilation,,,
SO213-2-84-1,,0.3,,,,,,,,,,12500,580,580,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
SO213-2-84-1,,0.55,,OS-106834,Globigerina bulloides,17700,70,70,1047.3,100.6,100.6,20101,342,345,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"https://doi.pangaea.de/10.1594/PANGAEA.833653, https://doi.pangaea.de/10.1594/PANGAEA.833660"
SO213-2-84-1,,0.68,,OS-101445,Globigerina bulloides,20700,140,140,1165,126.3,126.3,23524,467,489,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"https://doi.pangaea.de/10.1594/PANGAEA.833653, https://doi.pangaea.de/10.1594/PANGAEA.833660"
SO213-2-84-1,,1.26,,OS-101446,Globigerina bulloides,25200,260,260,1180.8,110.4,110.4,28116,532,461,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,"https://doi.pangaea.de/10.1594/PANGAEA.833653, https://doi.pangaea.de/10.1594/PANGAEA.833660"
SO213-2-84-1,,0.03999999910593033,,,,,,,,,,500.0,120.0,120.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,0.23999999463558197,,,,,,,,,,7500.0,700.0,700.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,0.30000001192092896,,,,,,,,,,10000.0,700.0,700.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,0.36000001430511475,,,,,,,,,,14000.0,700.0,700.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,0.41999998688697815,,,,,,,,,,17000.0,760.0,760.0000000000018,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,0.55,,,,17700.0,70.0,70.0,1096.0,127.2,127.2,20052.0,365.0,433.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,0.68,,,,20700.0,140.0,140.0,1146.0,146.2,146.2,23491.0,416.0,469.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SO213-2-84-1,,1.26,,,,25200.0,260.0,260.0,1177.0,166.4,166.4,28239.0,648.0,553.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
