Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SO82-5-2,,0.015,,ETH-10025,,4290,60,60,420,100,100,4249,166,109,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,0.515,,ETH-10026,,10040,70,70,420,100,100,10914,222,219,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,0.955,,KIA2721,,16240,110,110,420,200,200,18878,267,222,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.025,,ETH-10027,,16640,120,120,420,200,200,19298,238,285,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.105,,KIA4234,,17360,70,70,420,200,200,20170,269,253,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.205,,KIA2722,,18550,150,150,420,200,200,21687,384,310,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.285,,KIA2723,,18910,140,140,420,200,200,22148,281,256,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.345,,KIA4235,,19610,60,60,420,200,200,22834,190,274,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.345,,KIA2724,,20130,160,160,420,200,200,23436,312,253,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.385,,KIA2725,,18570,150,150,420,200,200,21712,369,318,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.455,,KIA2726,,20250,170,170,420,200,200,23527,292,297,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.525,,KIA2727,,20790,190,190,420,200,200,24199,293,358,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.565,,KIA2728,,21070,170,170,420,200,200,24532,372,332,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.605,,KIA2729,,20410,180,180,420,200,200,23739,354,63,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.645,,KIA2730,,22010,190,190,420,200,200,25621,258,279,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.685,,KIA2731,,22700,210,210,420,200,200,26307,518,424,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.715,,ETH-12042,,22570,150,150,420,200,200,26181,195,260,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.725,,KIA2732,,23150,220,220,420,200,200,26766,340,312,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.765,,KIA1474,,23510,210,210,420,200,200,27132,299,236,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.825,,KIA1475,,23960,210,210,420,200,200,27528,198,218,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SO82-5-2,,1.875,,KIA2274,,24810,200,200,420,200,200,28327,308,351,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
