Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
EW9504_09PC,,0.09,1710.453125,,,1904.7399902344,1708.7399902344,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.1,1824.0113525391,,,2085.869140625,1811.869140625,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.11,1937.5729980469,,,2339.0183105469,1910.0183105469,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.12,2051.1281738281,,,2607.1674804688,1999.1674804688,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.13,2164.6879882813,,,2886.923828125,2091.923828125,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.14,2278.2448730469,,,3184.3125,2183.3125,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.15,2384.6284179688,,,3297.2385253906,2295.2385253906,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.16,2491.0083007813,,,3426.1645507813,2410.1645507813,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.17,2597.3779296875,,,3573.2163085938,2521.2163085938,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.18,2703.7626953125,,,3729.3928222656,2628.3928222656,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.19,2810.1374511719,,,3902.5141601563,2725.5141601563,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.2,2921.4914550781,,,4003.5988769531,2839.5988769531,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.21,3032.8459472656,,,4113.68359375,2956.68359375,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.22,3144.1982421875,,,4259.7680664063,3075.7680664063,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.23,3255.5693359375,,,4433.8530273438,3182.8530273438,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.24,3366.9177246094,,,4661.9375,3289.9375,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.25,3477.8254394531,,,4745.1215820313,3403.1215820313,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.26,3588.7241210938,,,4868.205078125,3518.205078125,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.27,3699.6186523438,,,5022.2885742188,3626.2885742188,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.28,3810.5319824219,,,5207.3720703125,3733.3720703125,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.29,3921.423828125,,,5406.4555664063,3838.4555664063,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.3,4030.3525390625,,,5508.4619140625,3950.4619140625,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.31,4139.2827148438,,,5620.4677734375,4073.4680175781,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.32,4248.1884765625,,,5744.4741210938,4188.4741210938,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.33,4357.1069335938,,,5878.48046875,4299.48046875,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.34,4466.0341796875,,,6032.486328125,4409.486328125,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.35,4572.9438476563,,,6127.3481445313,4518.3481445313,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.36,4679.8696289063,,,6226.818359375,4629.818359375,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.37,4786.798828125,,,6331.5239257813,4731.5239257813,3,Age model from Jonkers et al. (2020),,1
EW9504_09PC,,0.38,4893.7133789063,,,6463.8662109375,4831.8662109375,3,Age model from Jonkers et al. (2020),,1
