Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW9504_09PC,,,,0.02,0.02,,,,,,0.02,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.08,0.08,,,,,,0.08,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.16,0.16,,,,,,0.16,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.26,0.26,,,,,,0.26,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.4,0.4,,,,,,0.4,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.48,0.48,,,,,,0.48,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.56,0.56,,,,,,0.56,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.72,0.72,,,,,,0.72,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.8,0.8,,,,,,0.8,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.84,0.84,,,,,,0.84,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.88,0.88,,,,,,0.88,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,0.96,0.96,,,,,,0.96,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.04,1.04,,,,,,1.04,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.12,1.12,,,,,,1.12,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.28,1.28,,,,,,1.28,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.36,1.36,,,,,,1.36,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.52,1.52,,,,,,1.52,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.68,1.68,,,,,,1.68,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.84,1.84,,,,,,1.84,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,1.92,1.92,,,,,,1.92,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.0,2.0,,,,,,2.0,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.08,2.08,,,,,,2.08,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.24,2.24,,,,,,2.24,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.32,2.32,,,,,,2.32,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.4,2.4,,,,,,2.4,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.48,2.48,,,,,,2.48,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.56,2.56,,,,,,2.56,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.64,2.64,,,,,,2.64,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.73,2.73,,,,,,2.73,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.81,2.81,,,,,,2.81,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.89,2.89,,,,,,2.89,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,2.97,2.97,,,,,,2.97,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.05,3.05,,,,,,3.05,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.13,3.13,,,,,,3.13,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.21,3.21,,,,,,3.21,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.29,3.29,,,,,,3.29,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.37,3.37,,,,,,3.37,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.45,3.45,,,,,,3.45,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.53,3.53,,,,,,3.53,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.61,3.61,,,,,,3.61,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.69,3.69,,,,,,3.69,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.77,3.77,,,,,,3.77,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.85,3.85,,,,,,3.85,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,3.93,3.93,,,,,,3.93,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,4.01,4.01,,,,,,4.01,depth model from Jonkers et al. 2020,
EW9504_09PC,,,,4.09,4.09,,,,,,4.09,depth model from Jonkers et al. 2020,
