Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU81-18,,0.125,,86296,G. bull,1440,190,190,510,100,100,870,187,148,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,0.2975,,86265,G. bull,1810,80,80,510,100,100,1195,111,21,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,0.4975,,86268,G. bull,3450,100,100,510,100,100,3080,154,201,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,0.695,,86297,G. bull,4940,240,240,510,100,100,5017,424,392,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,0.8975,,86264,G. bull,5640,140,140,510,100,100,5838,156,188,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.11,,86269,G. bull,7190,140,140,510,100,100,7503,160,84,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.295,,86256,G. bull,7990,120,120,510,100,100,8227,146,65,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.41,,86276,G. bull,9160,130,130,510,100,100,9647,245,188,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.495,,86272,G. bull,9760,130,130,510,100,100,10407,238,225,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.695,,86257,G. bull,10790,130,130,510,200,200,11921,534,430,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.8,,86304,G. bull,10680,140,140,510,200,200,11749,343,340,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,1.895,,86273,G. bull,11080,140,140,510,200,200,12297,393,256,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.0,,86261,G. bull,11410,170,170,510,200,200,12738,347,151,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.085,,86288,G. bull,12160,200,200,510,200,200,13434,311,265,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.295,,86280,G. bull,12660,170,170,510,200,200,14008,312,423,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.495,,86312,G. bull,12860,150,150,510,200,200,14323,493,374,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.6,,86260,G. bull,13100,170,170,510,200,200,14654,402,466,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.8,,86277,G. bull,13980,190,190,510,200,200,16010,372,395,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,2.99,,86289,G. bull,14350,180,180,510,200,200,16521,403,335,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,3.1,,86293,G. bull,14890,230,230,510,200,200,17244,494,377,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,3.2,,86281,G. bull,14340,170,170,510,200,200,16508,396,331,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,3.295,,86305,G. bull,14990,190,190,510,200,200,17381,405,341,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,3.6,,88164,G. bull,15630,220,220,510,200,200,18139,499,298,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,4.0,,88160,G. bull,17510,270,270,510,200,200,20243,439,400,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,4.41,,88166,G. bull,16590,290,290,510,200,200,19188,360,391,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,5.21,,88161,G. bull,21250,280,280,510,200,200,24654,429,437,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,5.51,,88158,G. bull,19730,270,270,510,200,200,22918,308,452,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,6.31,,88162,G. bull,23250,330,330,510,200,200,26766,423,357,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU81-18,,6.91,,88165,G. bull,22280,310,310,510,200,200,25804,426,391,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
