Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SU81-18,,0.125,842.0000000000001,1041.0,652.0,1230.9999999999998,278.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.13,869.0000000000001,1067.0,682.0,1257.0000000000002,306.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.14,917.0,1119.0,735.0,1315.9999999999998,352.00000000000006,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.15,958.0,1166.0,779.0,1385.0,395.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.16,998.0,1220.9999999999998,817.0000000000001,1458.0000000000002,441.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.17,1035.0,1279.0000000000002,852.0,1535.0,481.00000000000006,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.18,1072.0,1345.0,880.9999999999999,1617.0,526.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.19,1107.0,1410.0,907.9999999999999,1706.9999999999998,565.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.2,1138.0,1480.0,932.0,1800.0,613.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.21,1169.0,1548.0,954.0000000000001,1893.0,660.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.22,1195.0,1619.0,974.0000000000001,1990.9999999999998,705.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.23,1222.9999999999998,1690.9999999999998,994.0000000000001,2084.0,750.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.24,1246.0,1760.0,1014.9999999999999,2173.0,797.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.25,1272.0,1830.0,1036.0,2267.0,845.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.26,1299.0000000000002,1901.0,1056.0,2360.9999999999995,885.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.27,1325.0,1970.0,1075.0,2445.9999999999995,920.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.28,1359.0,2037.0,1097.0,2536.0,950.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.29,1419.0,2104.0,1131.0,2614.0,978.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.3,1490.0,2169.0,1172.0,2705.0,1004.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.31,1567.0,2229.0,1229.0,2798.0,1050.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.32,1651.0,2288.0000000000005,1307.0,2892.0,1114.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.33,1735.0,2347.0,1396.0,2991.0,1207.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.34,1823.0000000000002,2406.0,1480.0,3078.9999999999995,1285.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.35,1914.0000000000002,2464.0,1561.0,3165.0,1361.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.36,2004.0,2524.0,1642.0,3248.9999999999995,1431.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.37,2095.0,2583.9999999999995,1720.9999999999998,3331.0000000000005,1495.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.38,2180.0,2645.0,1799.0000000000002,3405.0,1556.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.39,2264.0000000000005,2708.0,1876.9999999999998,3493.0000000000005,1615.9999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.4,2347.0,2771.0000000000005,1956.0,3569.0,1672.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.41,2426.0,2832.0,2037.0,3631.0,1733.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.42,2503.0,2901.0000000000005,2124.0,3700.0,1794.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.43,2580.0,2973.9999999999995,2211.9999999999995,3763.0,1853.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.44,2656.0,3043.9999999999995,2301.0,3835.0,1912.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.45,2731.9999999999995,3122.0,2389.0000000000005,3913.9999999999995,1975.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.46,2808.0000000000005,3202.0,2476.0,3978.9999999999995,2035.0000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.47,2886.0,3284.0,2560.0,4038.0000000000005,2092.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.48,2966.0,3365.0,2648.0,4098.0,2147.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.49,3045.0,3447.0,2728.0,4155.0,2208.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU81-18,,0.5,3126.0000000000005,3529.0,2806.0,4213.0,2261.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
