Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU81-18,,0.125,,,,1440.0,190.0,190.0,395.0,54.1,54.1,974.0,365.0,320.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,0.2975,,,,1810.0,80.0,80.0,383.0,50.6,50.6,1339.0,192.0,206.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,0.4975,,,,3450.0,100.0,100.0,406.0,50.8,50.8,3219.0,260.0,329.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,0.695,,,,4940.0,240.0,240.0,475.0,53.5,53.5,5093.0,565.0,668.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,0.8975,,,,5640.0,140.0,140.0,430.0,51.4,51.4,5985.0,303.0,373.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.11,,,,7190.0,140.0,140.0,445.0,54.6,54.6,7619.0,309.0,284.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.295,,,,7990.0,120.0,120.0,364.0,54.199999999999996,54.199999999999996,8429.0,342.0,377.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.41,,,,9160.0,130.0,130.0,368.0,56.099999999999994,56.099999999999994,9858.0,332.0,315.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.495,,,,9760.0,130.0,130.0,463.0,60.199999999999996,60.199999999999996,10522.0,548.0,322.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.695,,,,10790.0,130.0,130.0,517.0,37.8,37.8,12070.0,540.0,666.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.8,,,,10680.0,140.0,140.0,520.0,40.2,40.2,11809.0,655.0,536.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,1.895,,,,11080.0,140.0,140.0,597.0,35.9,35.9,12358.0,373.0,469.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.0,,,,11410.0,170.0,170.0,594.0,47.800000000000004,47.800000000000004,12800.0,360.0,600.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.085,,,,12160.0,200.0,200.0,525.0,61.3,61.3,13522.0,491.0,402.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.295,,,,12660.0,170.0,170.0,490.0,64.69999999999999,64.69999999999999,14229.0,700.0,616.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.495,,,,12860.0,150.0,150.0,475.0,54.800000000000004,54.800000000000004,14547.0,572.0,508.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.6,,,,13100.0,170.0,170.0,595.0,55.4,55.4,14691.0,599.0,608.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.8,,,,13980.0,190.0,190.0,640.0,67.4,67.4,16059.999999999998,622.0000000000018,596.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,2.99,,,,14350.0,180.0,180.0,674.0,72.6,72.6,16557.0,522.0,573.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,3.1,,,,14890.0,230.0,230.0,745.0,79.0,79.0,17230.0,724.0,716.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,3.2,,,,14340.0,170.0,170.0,674.0,71.5,71.5,16548.0,507.0,537.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,3.295,,,,14990.0,190.0,190.0,753.0,79.69999999999999,79.69999999999999,17372.0,624.0,608.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,3.6,,,,15630.0,220.0,220.0,884.0,69.1,69.1,17968.0,668.0,593.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,4.0,,,,17510.0,270.0,270.0,768.0,72.7,72.7,20214.0,650.0,649.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,4.41,,,,16590.0,290.0,290.0,734.0,64.60000000000001,64.60000000000001,19211.0,716.0,832.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,5.21,,,,21250.0,280.0,280.0,823.0,80.8,80.8,24577.0,681.0,716.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,5.51,,,,19730.0,270.0,270.0,821.0,77.39999999999999,77.39999999999999,22853.0,866.0,534.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,6.31,,,,23250.0,330.0,330.0,923.0,79.39999999999999,79.39999999999999,26629.0,607.0,657.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
SU81-18,,6.91,,,,22280.0,310.0,310.0,942.0,89.5,89.5,25622.0,704.0,629.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
