Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU81-18,,0.125,,86296,G. bull,1440,190,190,510,100,100,875,175,-144,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,0.2975,,86265,G. bull,1810,80,80,510,100,100,1199,101,134,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,0.4975,,86268,G. bull,3450,100,100,510,100,100,3080,150,163,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,0.695,,86297,G. bull,4940,240,240,510,100,100,5019,421,-396,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,0.8975,,86264,G. bull,5640,140,140,510,100,100,5842,148,200,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.11,,86269,G. bull,7190,140,140,510,100,100,7509,151,96,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.295,,86256,G. bull,7990,120,120,510,100,100,8233,147,81,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.41,,86276,G. bull,9160,130,130,510,100,100,9646,234,-225,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.495,,86272,G. bull,9760,130,130,510,100,100,10410,230,-223,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.695,,86257,G. bull,10790,130,130,510,200,200,11903,467,-363,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.8,,86304,G. bull,10680,140,140,510,200,200,11745,305,456,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,1.895,,86273,G. bull,11080,140,140,510,200,200,12294,366,245,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2,,86261,G. bull,11410,170,170,510,200,200,12693,317,174,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2.085,,86288,G. bull,12160,200,200,510,200,200,13394,306,-282,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2.295,,86280,G. bull,12660,170,170,510,200,200,13978,312,436,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2.495,,86312,G. bull,12860,150,150,510,200,200,14287,363,475,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2.6,,86260,G. bull,13100,170,170,510,200,200,14636,424,449,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2.8,,86277,G. bull,13980,190,190,510,200,200,15990,370,400,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,2.99,,86289,G. bull,14350,180,180,510,200,200,16508,372,355,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,3.1,,86293,G. bull,14890,230,230,510,200,200,17205,405,394,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,3.2,,86281,G. bull,14340,170,170,510,200,200,16494,366,350,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,3.295,,86305,G. bull,14990,190,190,510,200,200,17334,356,346,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,3.6,,88164,G. bull,15630,220,220,510,200,200,18100,340,334,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,4,,88160,G. bull,17510,270,270,510,200,200,20237,393,429,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,4.41,,88166,G. bull,16590,290,290,510,200,200,19166,374,407,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,5.21,,88161,G. bull,21250,280,280,510,200,200,24684,436,432,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,5.51,,88158,G. bull,19730,270,270,510,200,200,22897,353,411,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,6.31,,88162,G. bull,23250,330,330,510,200,200,26773,437,401,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
SU81-18,,6.91,,88165,G. bull,22280,310,310,510,200,200,25800,340,386,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
