Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR166-2-73GGC,,,,0.003,0.003,,,,,,0.003,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.003,0.003,,,,,,0.003,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.003,0.003,,,,,,0.003,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.003,0.003,,,,,,0.003,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.003,0.003,,,,,,0.003,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.043,0.043,,,,,,0.043,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.043,0.043,,,,,,0.043,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.043,0.043,,,,,,0.043,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.043,0.043,,,,,,0.043,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.083,0.083,,,,,,0.083,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.083,0.083,,,,,,0.083,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.083,0.083,,,,,,0.083,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.083,0.083,,,,,,0.083,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.083,0.083,,,,,,0.083,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.083,0.083,,,,,,0.083,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.123,0.123,,,,,,0.123,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.123,0.123,,,,,,0.123,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.123,0.123,,,,,,0.123,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.123,0.123,,,,,,0.123,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.123,0.123,,,,,,0.123,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.163,0.163,,,,,,0.163,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.163,0.163,,,,,,0.163,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.163,0.163,,,,,,0.163,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.163,0.163,,,,,,0.163,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.203,0.203,,,,,,0.203,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.203,0.203,,,,,,0.203,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.203,0.203,,,,,,0.203,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.203,0.203,,,,,,0.203,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.203,0.203,,,,,,0.203,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.203,0.203,,,,,,0.203,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.243,0.243,,,,,,0.243,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.243,0.243,,,,,,0.243,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.243,0.243,,,,,,0.243,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.243,0.243,,,,,,0.243,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.283,0.283,,,,,,0.283,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.283,0.283,,,,,,0.283,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.283,0.283,,,,,,0.283,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.283,0.283,,,,,,0.283,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.323,0.323,,,,,,0.323,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.323,0.323,,,,,,0.323,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.323,0.323,,,,,,0.323,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.323,0.323,,,,,,0.323,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.363,0.363,,,,,,0.363,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.403,0.403,,,,,,0.403,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.403,0.403,,,,,,0.403,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.403,0.403,,,,,,0.403,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.403,0.403,,,,,,0.403,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.443,0.443,,,,,,0.443,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.443,0.443,,,,,,0.443,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.443,0.443,,,,,,0.443,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.443,0.443,,,,,,0.443,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.483,0.483,,,,,,0.483,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.483,0.483,,,,,,0.483,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.483,0.483,,,,,,0.483,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.483,0.483,,,,,,0.483,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.483,0.483,,,,,,0.483,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.483,0.483,,,,,,0.483,depth model from Repschlaeger et al. 2021,
KNR166-2-73GGC,,,,0.523,0.523,,,,,,0.523,depth model from Repschlaeger et al. 2021,
