Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD98-2181,,0.12,81.456413269,,,237.6708984375,65.6708984375,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.13,86.9396896362,,,243.1016235352,72.1016235352,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.14,92.423034668,,,247.1078491211,77.1078414917,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.15,97.9064941406,,,251.1140594482,83.1140594482,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.16,103.3897323608,,,256.4708251953,88.4708251953,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.17,108.8730545044,,,260.9358520508,94.9358444214,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.18,114.3561782837,,,263.4008789063,102.4008636475,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.19,119.8395385742,,,268.8659057617,110.8658905029,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.2,125.3230133057,,,274.3309326172,118.3309173584,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.21,130.8064422607,,,277.7959289551,124.7959365845,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.22,136.2896270752,,,284.2609558105,131.2609558105,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.23,141.7727813721,,,288.725982666,136.725982666,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.24,147.2559356689,,,292.1910095215,142.1910095215,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.25,152.7395324707,,,297.656036377,147.656036377,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.26,158.2227325439,,,309.1210327148,152.1210479736,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.27,163.705871582,,,322.5860595703,157.5860748291,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.28,169.1891479492,,,340.0088500977,162.0088348389,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.29,174.6728210449,,,352.2818908691,166.2818908691,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.3,180.2055358887,,,355.7984008789,171.7984008789,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.31,185.73777771,,,360.3148803711,177.3148956299,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.32,191.2702331543,,,364.8313903809,182.8313903809,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.33,196.802154541,,,369.3479003906,188.3478851318,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.34,202.3345947266,,,371.8643798828,194.8643798828,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.35,207.8669586182,,,375.3808898926,201.3808898926,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.36,213.3992919922,,,379.8973999023,208.8973846436,3,Age model from Jonkers et al. (2020),,1
MD98-2181,,0.37,218.9317626953,,,383.4138793945,216.4138793945,3,Age model from Jonkers et al. (2020),,1
