Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
ODP-162-984,,0.01,,,,805.0,40.0,40.0,710.0,50.6,50.6,136.0,143.0,130.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,0.31,,,,1440.0,35.0,35.0,723.0,51.3,51.3,650.0,83.0,96.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,0.59,,,,2200.0,40.0,40.0,689.0,53.5,53.5,1405.0,120.0,102.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,0.95,,,,3690.0,40.0,40.0,672.0,51.2,51.2,3208.0,160.0,204.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,1.23,,,,4380.0,40.0,40.0,672.0,50.8,50.8,4051.9999999999995,189.00000000000045,199.99999999999955,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,1.63,,,,5670.0,45.0,45.0,751.0,50.4,50.4,5669.0,223.0,188.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,1.95,,,,6830.0,65.0,65.0,765.0,51.3,51.3,6938.0,223.0,202.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,2.15,,,,7390.0,50.0,50.0,800.0,53.1,53.1,7485.0,105.0,156.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,2.54,,,,8730.0,55.0,55.0,674.0,51.4,51.4,8914.0,340.0,271.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,2.74,,,,9360.0,45.0,45.0,613.0,116.5,116.5,9813.0,346.0,275.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,2.84,,,,9410.0,55.0,55.0,627.0,194.6,194.6,9866.0,504.0,434.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,3.05,,,,10600.0,100.0,100.0,1052.0,69.2,69.2,10891.0,311.0,368.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,3.35,,,,15500.0,60.0,60.0,1360.0,495.3,495.3,17201.0,1406.0,1318.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,3.45,,,,16250.0,90.0,90.0,1529.0,489.59999999999997,489.59999999999997,17913.0,1116.0,1223.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,3.81,,,,17850.0,100.0,100.0,1331.0,478.5,478.5,19977.0,1188.0,1108.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,4.05,,,,18500.0,80.0,80.0,1377.0,474.5,474.5,20767.0,1237.0,1172.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,4.41,,,,19950.0,80.0,80.0,1385.0,479.7,479.7,22521.0,1219.0,1126.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
ODP-162-984,,4.65,,,,21000.0,90.0,90.0,1568.0,466.1,466.1,23444.0,1111.0,1006.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
