Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
PS75-056-1,,,,0.005,0.005,,,,,,0.005,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.055,0.055,,,,,,0.055,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.105,0.105,,,,,,0.105,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.155,0.155,,,,,,0.155,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.205,0.205,,,,,,0.205,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.255,0.255,,,,,,0.255,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.305,0.305,,,,,,0.305,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.355,0.355,,,,,,0.355,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.405,0.405,,,,,,0.405,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.455,0.455,,,,,,0.455,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.505,0.505,,,,,,0.505,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.555,0.555,,,,,,0.555,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.605,0.605,,,,,,0.605,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.655,0.655,,,,,,0.655,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.705,0.705,,,,,,0.705,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.755,0.755,,,,,,0.755,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.805,0.805,,,,,,0.805,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.855,0.855,,,,,,0.855,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.905,0.905,,,,,,0.905,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,0.955,0.955,,,,,,0.955,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.005,1.005,,,,,,1.005,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.055,1.055,,,,,,1.055,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.105,1.105,,,,,,1.105,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.155,1.155,,,,,,1.155,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.255,1.255,,,,,,1.255,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.305,1.305,,,,,,1.305,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.355,1.355,,,,,,1.355,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.405,1.405,,,,,,1.405,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.455,1.455,,,,,,1.455,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.505,1.505,,,,,,1.505,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.555,1.555,,,,,,1.555,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.605,1.605,,,,,,1.605,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.655,1.655,,,,,,1.655,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.705,1.705,,,,,,1.705,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.755,1.755,,,,,,1.755,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.805,1.805,,,,,,1.805,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.855,1.855,,,,,,1.855,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.905,1.905,,,,,,1.905,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,1.955,1.955,,,,,,1.955,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.005,2.005,,,,,,2.005,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.055,2.055,,,,,,2.055,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.105,2.105,,,,,,2.105,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.155,2.155,,,,,,2.155,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.205,2.205,,,,,,2.205,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.255,2.255,,,,,,2.255,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.305,2.305,,,,,,2.305,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.355,2.355,,,,,,2.355,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.405,2.405,,,,,,2.405,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.455,2.455,,,,,,2.455,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.505,2.505,,,,,,2.505,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.555,2.555,,,,,,2.555,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.605,2.605,,,,,,2.605,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.655,2.655,,,,,,2.655,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.705,2.705,,,,,,2.705,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.755,2.755,,,,,,2.755,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.805,2.805,,,,,,2.805,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.855,2.855,,,,,,2.855,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.905,2.905,,,,,,2.905,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,2.955,2.955,,,,,,2.955,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.005,3.005,,,,,,3.005,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.055,3.055,,,,,,3.055,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.105,3.105,,,,,,3.105,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.155,3.155,,,,,,3.155,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.205,3.205,,,,,,3.205,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.255,3.255,,,,,,3.255,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.305,3.305,,,,,,3.305,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.355,3.355,,,,,,3.355,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.405,3.405,,,,,,3.405,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.455,3.455,,,,,,3.455,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.505,3.505,,,,,,3.505,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.555,3.555,,,,,,3.555,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.605,3.605,,,,,,3.605,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.655,3.655,,,,,,3.655,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.705,3.705,,,,,,3.705,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.755,3.755,,,,,,3.755,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.805,3.805,,,,,,3.805,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.855,3.855,,,,,,3.855,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.905,3.905,,,,,,3.905,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,3.955,3.955,,,,,,3.955,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.005,4.005,,,,,,4.005,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.055,4.055,,,,,,4.055,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.105,4.105,,,,,,4.105,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.155,4.155,,,,,,4.155,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.205,4.205,,,,,,4.205,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.255,4.255,,,,,,4.255,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.305,4.305,,,,,,4.305,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.355,4.355,,,,,,4.355,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.405,4.405,,,,,,4.405,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.455,4.455,,,,,,4.455,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.505,4.505,,,,,,4.505,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.555,4.555,,,,,,4.555,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.605,4.605,,,,,,4.605,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.655,4.655,,,,,,4.655,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.705,4.705,,,,,,4.705,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.755,4.755,,,,,,4.755,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.805,4.805,,,,,,4.805,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.855,4.855,,,,,,4.855,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.905,4.905,,,,,,4.905,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,4.955,4.955,,,,,,4.955,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.005,5.005,,,,,,5.005,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.055,5.055,,,,,,5.055,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.105,5.105,,,,,,5.105,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.155,5.155,,,,,,5.155,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.205,5.205,,,,,,5.205,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.255,5.255,,,,,,5.255,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.305,5.305,,,,,,5.305,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.355,5.355,,,,,,5.355,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.405,5.405,,,,,,5.405,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.455,5.455,,,,,,5.455,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.505,5.505,,,,,,5.505,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.555,5.555,,,,,,5.555,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.605,5.605,,,,,,5.605,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.655,5.655,,,,,,5.655,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.705,5.705,,,,,,5.705,depth model from Repschlaeger et al. 2021,
PS75-056-1,,,,5.755,5.755,,,,,,5.755,depth model from Repschlaeger et al. 2021,
