Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD03-2707,,,,4.985,4.985,,,,,,4.985,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.005,5.005,,,,,,5.005,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.025,5.025,,,,,,5.025,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.045,5.045,,,,,,5.045,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.065,5.065,,,,,,5.065,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.085,5.085,,,,,,5.085,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.105,5.105,,,,,,5.105,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.125,5.125,,,,,,5.125,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.145,5.145,,,,,,5.145,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.165,5.165,,,,,,5.165,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.185,5.185,,,,,,5.185,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.205,5.205,,,,,,5.205,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.225,5.225,,,,,,5.225,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.245,5.245,,,,,,5.245,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.265,5.265,,,,,,5.265,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.285,5.285,,,,,,5.285,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.305,5.305,,,,,,5.305,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.325,5.325,,,,,,5.325,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.345,5.345,,,,,,5.345,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.365,5.365,,,,,,5.365,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.385,5.385,,,,,,5.385,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.405,5.405,,,,,,5.405,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.425,5.425,,,,,,5.425,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.445,5.445,,,,,,5.445,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.465,5.465,,,,,,5.465,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.485,5.485,,,,,,5.485,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.505,5.505,,,,,,5.505,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.525,5.525,,,,,,5.525,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.545,5.545,,,,,,5.545,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.565,5.565,,,,,,5.565,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.585,5.585,,,,,,5.585,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.605,5.605,,,,,,5.605,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.625,5.625,,,,,,5.625,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.645,5.645,,,,,,5.645,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.665,5.665,,,,,,5.665,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.685,5.685,,,,,,5.685,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.705,5.705,,,,,,5.705,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.725,5.725,,,,,,5.725,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.745,5.745,,,,,,5.745,depth model from Repschlaeger et al. 2021,
MD03-2707,,,,5.765,5.765,,,,,,5.765,depth model from Repschlaeger et al. 2021,
