Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD99-2343,,,,3.64,3.64,,,,,,3.64,depth model from Jonkers et al. 2020,
MD99-2343,,,,3.7,3.7,,,,,,3.7,depth model from Jonkers et al. 2020,
MD99-2343,,,,3.74,3.74,,,,,,3.74,depth model from Jonkers et al. 2020,
MD99-2343,,,,3.8,3.8,,,,,,3.8,depth model from Jonkers et al. 2020,
MD99-2343,,,,3.84,3.84,,,,,,3.84,depth model from Jonkers et al. 2020,
MD99-2343,,,,3.9,3.9,,,,,,3.9,depth model from Jonkers et al. 2020,
MD99-2343,,,,3.94,3.94,,,,,,3.94,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.0,4.0,,,,,,4.0,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.04,4.04,,,,,,4.04,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.1,4.1,,,,,,4.1,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.14,4.14,,,,,,4.14,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.2,4.2,,,,,,4.2,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.24,4.24,,,,,,4.24,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.3,4.3,,,,,,4.3,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.34,4.34,,,,,,4.34,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.44,4.44,,,,,,4.44,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.64,4.64,,,,,,4.64,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.7,4.7,,,,,,4.7,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.9,4.9,,,,,,4.9,depth model from Jonkers et al. 2020,
MD99-2343,,,,4.94,4.94,,,,,,4.94,depth model from Jonkers et al. 2020,
MD99-2343,,,,5.04,5.04,,,,,,5.04,depth model from Jonkers et al. 2020,
MD99-2343,,,,5.14,5.14,,,,,,5.14,depth model from Jonkers et al. 2020,
