Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD99-2343,,0.28,466.9241638184,,,683.5916748047,457.5916442871,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.29,504.137298584,,,730.6417236328,498.6417236328,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.3,541.3477172852,,,790.6918334961,535.6918334961,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.31,578.5595703125,,,857.0104980469,570.0104980469,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.32,615.7725219727,,,928.2747192383,600.2747192383,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.33,652.9832763672,,,1014.5389404297,631.5389404297,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.34,689.7516479492,,,1080.2963867188,662.2963256836,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.35,725.1239013672,,,1114.1967773438,699.1968383789,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.36,760.496887207,,,1150.0974121094,735.0973510742,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.37,795.8684692383,,,1198.9978027344,772.9978027344,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.38,831.2396240234,,,1249.8983154297,806.8983154297,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.39,866.6104125977,,,1316.798828125,839.798828125,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.4,901.8999023438,,,1358.5290527344,874.5290527344,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.41,937.0961303711,,,1388.9079589844,911.9080200195,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.42,972.2938842773,,,1421.2869873047,950.2869873047,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.43,1007.4892578125,,,1460.666015625,987.666015625,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.44,1042.6861572266,,,1507.0450439453,1023.0450439453,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.45,1077.8804931641,,,1549.4240722656,1059.4240722656,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.46,1113.662109375,,,1585.6064453125,1094.6064453125,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.47,1149.6680908203,,,1622.7086181641,1132.7086181641,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.48,1185.6705322266,,,1654.8107910156,1169.8107910156,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.49,1221.6791992188,,,1689.9129638672,1208.9129638672,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.5,1257.6842041016,,,1744.0151367188,1246.0151367188,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.51,1293.6895751953,,,1791.1173095703,1283.1173095703,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.52,1330.5859375,,,1823.7880859375,1319.7880859375,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.53,1367.521484375,,,1847.7114257813,1359.7114257813,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.54,1404.4575195313,,,1886.634765625,1397.634765625,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.55,1441.3887939453,,,1928.5581054688,1436.5581054688,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.56,1478.3259277344,,,1968.4814453125,1476.4814453125,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.57,1514.986328125,,,2017.5018310547,1510.5018310547,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.58,1550.5399169922,,,2043.9110107422,1548.9110107422,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.59,1586.0888671875,,,2069.3203125,1585.3203125,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.6,1621.6414794922,,,2096.7294921875,1626.7294921875,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.61,1657.1864013672,,,2128.818359375,1660.8182373047,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.62,1692.7456054688,,,2172.2546386719,1696.2546386719,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.63,1728.509765625,,,2209.4670410156,1731.4670410156,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.64,1764.5383300781,,,2230.1215820313,1765.1215820313,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.65,1800.5620117188,,,2257.7761230469,1802.7761230469,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.66,1836.5933837891,,,2286.4306640625,1840.4306640625,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.67,1872.6220703125,,,2321.0849609375,1879.0850830078,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.68,1908.6480712891,,,2363.7939453125,1913.7940673828,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.69,1944.9282226563,,,2402.9748535156,1951.9748535156,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.7,1981.3322753906,,,2427.9992675781,1989.9992675781,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.71,2017.7360839844,,,2453.013671875,2025.0135498047,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.72,2054.1357421875,,,2483.0278320313,2063.0278320313,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.73,2090.5397949219,,,2519.0419921875,2102.0419921875,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.74,2126.9333496094,,,2565.0561523438,2140.0561523438,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.75,2163.2702636719,,,2583.0378417969,2174.0378417969,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.76,2199.6000976563,,,2605.4311523438,2208.4311523438,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.77,2235.9270019531,,,2628.82421875,2244.82421875,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.78,2272.2556152344,,,2657.2177734375,2280.2177734375,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.79,2308.583984375,,,2691.6108398438,2316.6108398438,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.8,2345.0141601563,,,2728.4375,2353.4375,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.81,2381.9838867188,,,2745.0427246094,2385.0427246094,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.82,2418.9328613281,,,2758.9873046875,2422.9873046875,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.83,2455.9006347656,,,2777.5561523438,2455.5561523438,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.84,2492.8637695313,,,2804.4267578125,2491.4267578125,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.85,2529.8220214844,,,2838.2602539063,2530.2602539063,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.86,2562.52734375,,,2865.4389648438,2561.4389648438,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.87,2588.8598632813,,,2882.6359863281,2581.6359863281,3,Age model from Jonkers et al. (2020),,1
MD99-2343,,0.88,2615.1857910156,,,2894.8330078125,2606.8330078125,3,Age model from Jonkers et al. (2020),,1
