Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
OCE205-2-100GGC,,0.07,,,,1040,30,30,332,50,50,648,87,95,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.17,,,,2250,40,40,305,53,53,1890,156,172,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.31,,,,3150,40,40,294,51,51,2984,180,185,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.63,,,,5150,45,45,362,51,51,5501,143,176,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.73,,,,5770,40,40,407,51,51,6143,142,149,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.8,,,,6470,55,55,359,51,51,6999,234,212,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.8,,,,6850,45,45,392,51,51,7368,118,110,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,0.92,,,,8440,85,85,310,53,53,9080,323,355,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,1,,,,8870,55,55,272,58,58,9594,290,138,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,1.09,,,,10400,55,55,369,57,57,11547,391,292,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,1.16,,,,11750,110,110,429,26,26,13190,235,203,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,1.2,,,,12000,45,45,399,22,22,13430,121,114,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
OCE205-2-100GGC,,1.6,,,,23800,110,110,777,40,40,27346,226,243,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2007PA001450
