Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
OCE205-2-100GGC,,0.075,595.0,659.0,529.0,717.0,466.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.08,648.0,715.0,580.0,781.0,515.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.09,757.0,840.0,685.0,939.0,612.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.1,866.0,976.0,776.0,1122.0,691.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.11,973.0,1116.0,862.0,1290.0,763.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.12,1081.0,1238.0,946.0,1407.0,829.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.13,1188.0,1339.0,1036.0,1491.0,894.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.14,1297.0,1437.0,1146.0,1578.0,980.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.15,1408.0,1539.0,1271.0,1670.0,1094.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.16,1521.0,1649.0,1396.0,1768.0,1216.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.17,1635.0,1766.0,1514.0,1889.0,1317.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.18,1735.0,1862.0,1611.0,1980.0,1396.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.19,1820.0,1943.0,1695.0,2064.0,1476.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.2,1901.0,2029.0,1773.0,2162.0,1554.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.21,1982.0,2119.0,1847.0,2276.0,1629.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.22,2061.0,2210.0,1917.0,2394.0,1717.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.23,2140.0,2297.0,1986.0,2481.0,1796.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.24,2215.0,2377.0,2055.0,2551.0,1873.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.25,2290.0,2449.0,2123.0,2621.0,1942.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.26,2367.0,2518.0,2201.0,2688.0,2017.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.27,2448.0,2587.0,2292.0,2756.0,2102.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
OCE205-2-100GGC,,0.28,2531.0,2659.0,2381.0,2833.0,2202.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
