Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB4240-2,,0.03,1543,1709,1389,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.23,2810,5770,270,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.33,3950,6720,1450,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.38,4540,7280,1930,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.43,9424,9536,9278,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.48,5740,8300,2940,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.53,6440,8860,3420,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.58,7080,9520,4040,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.68,8390,10940,5240,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.73,9050,11700,6070,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.83,10580,11175,9974,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.88,11160,13890,8340,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.93,11910,14740,9130,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,0.98,12680,15490,9820,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,1.23,16790,20500,13230,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,1.28,17204,17579,16787,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,1.43,19110,23680,15220,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,1.73,22170,27510,17860,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,1.93,24420,30080,19640,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,2.03,25650,31830,20730,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,2.13,26960,33200,21840,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
GeoB4240-2,,2.33,29820,37060,24450,,,"3,4",Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1
