Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
SU90-24,,,,0.0,0.0,,,,,,0.0,depth model from Jonkers et al. 2020,
SU90-24,,,,0.01,0.01,,,,,,0.01,depth model from Jonkers et al. 2020,
SU90-24,,,,0.05,0.05,,,,,,0.05,depth model from Jonkers et al. 2020,
SU90-24,,,,0.07,0.07,,,,,,0.07,depth model from Jonkers et al. 2020,
SU90-24,,,,0.16,0.16,,,,,,0.16,depth model from Jonkers et al. 2020,
SU90-24,,,,0.19,0.19,,,,,,0.19,depth model from Jonkers et al. 2020,
SU90-24,,,,0.22,0.22,,,,,,0.22,depth model from Jonkers et al. 2020,
SU90-24,,,,0.25,0.25,,,,,,0.25,depth model from Jonkers et al. 2020,
SU90-24,,,,0.4,0.4,,,,,,0.4,depth model from Jonkers et al. 2020,
SU90-24,,,,0.52,0.52,,,,,,0.52,depth model from Jonkers et al. 2020,
SU90-24,,,,0.56,0.56,,,,,,0.56,depth model from Jonkers et al. 2020,
SU90-24,,,,0.62,0.62,,,,,,0.62,depth model from Jonkers et al. 2020,
SU90-24,,,,0.64,0.64,,,,,,0.64,depth model from Jonkers et al. 2020,
SU90-24,,,,0.68,0.68,,,,,,0.68,depth model from Jonkers et al. 2020,
SU90-24,,,,0.74,0.74,,,,,,0.74,depth model from Jonkers et al. 2020,
SU90-24,,,,0.76,0.76,,,,,,0.76,depth model from Jonkers et al. 2020,
SU90-24,,,,0.78,0.78,,,,,,0.78,depth model from Jonkers et al. 2020,
SU90-24,,,,0.84,0.84,,,,,,0.84,depth model from Jonkers et al. 2020,
SU90-24,,,,0.9,0.9,,,,,,0.9,depth model from Jonkers et al. 2020,
SU90-24,,,,0.94,0.94,,,,,,0.94,depth model from Jonkers et al. 2020,
SU90-24,,,,0.96,0.96,,,,,,0.96,depth model from Jonkers et al. 2020,
SU90-24,,,,0.98,0.98,,,,,,0.98,depth model from Jonkers et al. 2020,
SU90-24,,,,1.0,1.0,,,,,,1.0,depth model from Jonkers et al. 2020,
SU90-24,,,,1.02,1.02,,,,,,1.02,depth model from Jonkers et al. 2020,
SU90-24,,,,1.06,1.06,,,,,,1.06,depth model from Jonkers et al. 2020,
SU90-24,,,,1.1,1.1,,,,,,1.1,depth model from Jonkers et al. 2020,
SU90-24,,,,1.12,1.12,,,,,,1.12,depth model from Jonkers et al. 2020,
SU90-24,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
SU90-24,,,,1.2,1.2,,,,,,1.2,depth model from Jonkers et al. 2020,
SU90-24,,,,1.22,1.22,,,,,,1.22,depth model from Jonkers et al. 2020,
SU90-24,,,,1.26,1.26,,,,,,1.26,depth model from Jonkers et al. 2020,
SU90-24,,,,1.36,1.36,,,,,,1.36,depth model from Jonkers et al. 2020,
SU90-24,,,,1.4,1.4,,,,,,1.4,depth model from Jonkers et al. 2020,
SU90-24,,,,1.48,1.48,,,,,,1.48,depth model from Jonkers et al. 2020,
