Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU90-24,,0.005,,,,10190,60,60,430,100,100,11077,166,9,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.055,,,,11440,60,60,430,200,200,12869,197,147,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.225,,,,11820,70,70,430,200,200,13178,222,209,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.465,,,,12840,110,110,430,200,200,14408,425,257,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.625,,,,13380,80,80,430,200,200,15270,361,296,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.765,,,,14680,80,80,430,200,200,17058,297,279,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.965,,,,16000,100,100,430,200,200,18603,218,13,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.105,,,,16880,90,90,430,200,200,19572,296,284,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.205,,,,18340,110,110,430,200,200,21403,336,366,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.305,,,,20480,120,120,430,200,200,23824,317,108,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.405,,,,19420,110,110,430,200,200,22676,227,210,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.495,,,,20400,120,120,430,200,200,23706,287,35,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.565,,,,20580,120,120,430,200,200,23950,291,209,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.605,,,,21430,130,130,430,200,200,24969,300,351,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,1.745,,,,23100,150,150,430,200,200,26728,300,295,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,2.065,,,,25600,180,180,430,200,200,29189,310,172,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,2.105,,,,25690,180,180,430,200,200,29319,376,311,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,2.145,,,,25900,190,190,430,200,200,29524,292,300,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,2.405,,,,26700,220,220,430,200,200,30332,399,223,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,2.805,,,,30120,320,320,430,200,200,33968,436,341,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,3.345,,,,31620,290,290,430,200,200,35356,359,493,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,3.925,,,,32950,350,350,430,200,200,36712,375,499,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,3.965,,,,33600,420,420,430,200,200,37630,768,772,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,4.205,,,,34540,440,440,430,200,200,38835,746,682,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,4.605,,,,38820,640,640,430,200,200,42349,282,285,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,4.705,,,,40720,830,830,430,200,200,43479,553,675,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,4.825,,,,36060,620,620,430,200,200,40538,580,623,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,4.885,,,,40900,1100,1100,430,200,200,43665,654,866,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,4.985,,,,44700,2300,2300,430,200,200,47580,2153,2989,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,5.005,,,,35330,890,890,430,200,200,39802,1214,808,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,5.095,,,,39320,890,890,430,200,200,42645,422,539,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,5.205,,,,44600,1300,1300,430,200,200,46686,1148,1462,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
SU90-24,,0.036000000000000004,alignment of susc to NGRIP d18O or temp,,,,,,,,,12811,250,250,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Rassmussen et al., 2014 (Table2)",,
SU90-24,,0.637,alignment of susc and %Nps to NGRIP d18O or temp,,,,,,,,,14650,100,100,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,1.9709999999999999,alignment of susc to NGRIP d18O or temp,,,,,,,,,27784,420,420,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,2.23,alignment of susc to NGRIP d18O or temp,,,,,,,,,28920,450,450,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,2.985,alignment of susc to NGRIP d18O or temp,,,,,,,,,33769,610,610,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,3.451,alignment of susc to NGRIP d18O or temp,,,,,,,,,35510,660,660,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,3.918,alignment of susc to NGRIP d18O or temp guided by AMS,,,,,,,,,37008,730,730,,,,From Waelbroeck et al. 2019 compilation (2022 update),error estimate: error interpolated from Wolff-QSR10,,
SU90-24,,4.065,alignment of susc to NGRIP d18O or temp,,,,,,,,,38243,730,730,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,4.256,alignment of susc to NGRIP d18O or temp,,,,,,,,,40100,790,790,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,4.42,alignment of susc to NGRIP d18O or temp,,,,,,,,,41465,820,820,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,4.681,alignment of susc to NGRIP d18O or temp,,,,,,,,,43282,870,870,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,5.166,alignment of susc and %Nps to NGRIP d18O or temp,,,,,,,,,46945,960,960,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,5.435,alignment of susc to NGRIP d18O or temp guided by NAAZII,,,,,,,,,49252,1020,1020,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,7.192,alignment of susc to NGRIP d18O or temp guided by NAAZII,,,,,,,,,54189,1150,1150,,,,From Waelbroeck et al. 2019 compilation (2022 update),"error estimate: Wolff et al., 2010 (Table2)",,
SU90-24,,7.4910000000000005,alignment of susc to NGRIP d18O or temp guided by NAAZII,,,,,,,,,54943,1200,1200,,,,From Waelbroeck et al. 2019 compilation (2022 update),error estimate: error interpolated from Wolff-QSR10,,
