Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SU90-24,,0.005,11120.999999999998,11280.999999999998,10901.0,11450.999999999998,10776.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.01,11305.0,11539.000000000002,11073.0,11795.0,10863.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.02,11860.0,12145.0,11565.0,12418.0,11046.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.03,12427.999999999998,12658.0,12168.0,12867.0,11113.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.04,12802.0,13044.0,12529.000000000002,13245.0,11177.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.05,12837.0,13075.999999999998,12567.0,13277.000000000002,11232.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.06,12872.0,13110.0,12603.0,13307.0,11292.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.07,12908.0,13144.0,12640.0,13340.0,11345.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.08,12943.0,13180.0,12674.000000000002,13380.0,11400.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.09,12977.0,13215.0,12710.0,13419.0,11456.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.1,13010.0,13249.0,12742.0,13470.999999999998,11510.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.11,13043.0,13285.0,12776.0,13535.0,11568.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.12,13075.999999999998,13322.000000000002,12807.0,13603.0,11627.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.13,13107.999999999998,13359.000000000002,12839.0,13682.0,11675.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.14,13140.999999999998,13394.0,12870.0,13763.0,11725.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.15,13173.0,13427.999999999998,12901.0,13840.0,11775.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.16,13205.0,13460.999999999998,12932.0,13929.0,11827.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.17,13238.0,13501.0,12962.0,14015.0,11878.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.18,13269.0,13536.0,12992.0,14092.0,11930.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.19,13300.0,13571.0,13020.999999999998,14169.0,11981.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.2,13331.0,13610.0,13049.000000000002,14255.0,12035.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.21,13362.0,13647.0,13077.0,14341.0,12087.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.22,13392.999999999998,13682.0,13106.0,14427.0,12139.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.23,13425.0,13716.0,13133.0,14503.0,12190.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.24,13456.0,13751.0,13162.0,14587.0,12237.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.25,13485.999999999998,13783.0,13189.0,14669.0,12290.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.26,13515.999999999998,13818.0,13218.0,14751.0,12338.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.27,13547.0,13851.0,13245.0,14834.000000000002,12394.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.28,13575.999999999998,13882.0,13270.999999999998,14917.0,12446.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.29,13606.0,13913.0,13298.0,14997.0,12493.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.3,13637.0,13943.0,13324.000000000002,15088.0,12544.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.31,13667.0,13969.000000000002,13351.0,15175.0,12595.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.32,13696.0,13995.999999999998,13378.0,15264.000000000002,12640.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.33,13726.0,14020.999999999998,13402.999999999998,15354.000000000002,12706.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.34,13755.0,14045.0,13431.0,15443.0,12770.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.35,13785.0,14069.0,13460.999999999998,15530.999999999998,12829.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.36,13812.999999999998,14090.0,13489.0,15618.0,12880.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.37,13842.0,14112.0,13520.0,15699.000000000002,12939.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.38,13872.0,14135.0,13552.999999999998,15780.999999999998,12990.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.39,13901.0,14157.0,13587.0,15866.0,13050.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.4,13931.0,14177.999999999998,13620.999999999998,15949.000000000002,13107.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.41,13960.999999999998,14200.0,13657.0,16032.0,13163.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.42,13991.0,14222.000000000002,13695.0,16119.0,13212.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.43,14020.999999999998,14245.0,13735.999999999998,16207.0,13265.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.44,14050.0,14265.999999999998,13776.0,16297.0,13320.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.45,14080.0,14289.000000000002,13818.0,16378.0,13374.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.46,14110.999999999998,14312.000000000002,13860.0,16458.0,13432.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.47,14140.999999999998,14335.999999999998,13902.999999999998,16549.0,13485.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.48,14171.0,14357.000000000002,13945.0,16631.0,13543.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.49,14200.999999999998,14380.999999999998,13985.999999999998,16718.0,13605.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.5,14232.000000000002,14405.0,14027.999999999998,16805.999999999996,13668.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.51,14261.0,14429.0,14070.0,16893.0,13739.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.52,14292.0,14452.0,14110.0,16980.0,13807.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.53,14322.000000000002,14477.0,14152.000000000002,17067.999999999996,13874.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.54,14353.0,14503.0,14193.0,17155.0,13945.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.55,14384.0,14527.999999999998,14232.000000000002,17245.0,14015.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.56,14415.0,14555.0,14273.0,17335.0,14077.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.57,14445.0,14582.0,14312.000000000002,17424.0,14142.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.58,14477.0,14610.0,14350.0,17514.0,14200.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.59,14508.0,14640.0,14386.0,17601.0,14250.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.6,14540.0,14670.0,14422.0,17689.0,14297.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.61,14574.000000000002,14707.0,14457.0,17777.0,14342.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.62,14610.0,14758.0,14491.0,17864.0,14384.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.63,14654.000000000002,14835.0,14527.000000000002,17950.0,14423.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.64,14715.0,14940.0,14568.0,18034.000000000004,14457.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.65,14793.0,15047.0,14618.0,18123.0,14494.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.66,14888.0,15161.0,14689.0,18208.0,14540.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.67,14982.999999999998,15277.999999999998,14773.0,18293.0,14602.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.68,15081.0,15402.000000000002,14860.999999999998,18385.0,14683.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.69,15177.0,15524.0,14948.0,18467.0,14767.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.7,15275.0,15652.000000000002,15032.0,18553.0,14845.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.71,15374.0,15782.0,15115.0,18643.0,14920.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.72,15472.000000000002,15913.0,15196.0,18730.999999999996,14988.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.73,15572.000000000002,16046.0,15275.0,18815.0,15052.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.74,15670.0,16180.999999999998,15353.0,18903.0,15112.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.75,15769.0,16312.000000000002,15434.000000000002,18990.0,15174.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.76,15868.0,16449.0,15512.0,19083.0,15231.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.77,15970.0,16580.0,15589.0,19170.0,15290.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.78,16070.0,16714.000000000004,15668.0,19257.0,15351.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.79,16167.000000000002,16848.0,15745.0,19364.0,15410.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.8,16265.999999999998,16984.0,15821.0,19456.0,15466.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.81,16366.0,17119.0,15897.0,19566.0,15523.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.82,16465.0,17253.0,15972.000000000002,19666.0,15583.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.83,16563.0,17390.0,16047.0,19774.0,15640.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.84,16664.0,17522.000000000004,16123.000000000002,19875.999999999996,15694.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.85,16762.999999999996,17657.0,16197.0,19969.0,15748.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.86,16862.000000000004,17793.0,16270.0,20102.999999999996,15802.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.87,16960.0,17925.0,16346.0,20194.000000000004,15855.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.88,17060.0,18059.0,16420.0,20308.0,15902.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.89,17159.000000000004,18192.999999999996,16494.0,20424.0,15957.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.9,17257.0,18325.0,16566.0,20552.0,16012.999999999998,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.91,17354.0,18457.0,16641.0,20686.0,16065.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.92,17455.0,18589.000000000004,16715.999999999996,20811.0,16120.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.93,17554.000000000004,18725.0,16791.0,20924.0,16178.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.94,17653.0,18852.999999999996,16864.0,21049.0,16232.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.95,17750.999999999996,18987.000000000004,16939.0,21184.0,16285.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.96,17848.0,19116.0,17011.0,21289.0,16338.000000000002,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.97,17947.0,19246.0,17085.0,21410.999999999996,16391.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.98,18046.0,19377.0,17158.0,21566.999999999996,16447.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,0.99,18143.0,19507.0,17232.0,21688.000000000004,16500.999999999996,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.0,18240.0,19634.0,17305.0,21815.0,16555.999999999996,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.01,18340.0,19762.999999999996,17379.0,21943.0,16608.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.02,18436.0,19894.000000000004,17451.0,22068.0,16662.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.03,18535.0,20015.0,17525.0,22180.0,16715.999999999996,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.04,18633.0,20142.0,17599.0,22281.999999999996,16770.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.05,18732.0,20270.0,17673.0,22421.0,16826.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.06,18831.0,20400.0,17746.0,22528.000000000004,16877.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.07,18928.0,20529.0,17819.000000000004,22650.0,16927.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.08,19026.0,20656.999999999996,17892.0,22765.0,16977.999999999996,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.09,19124.000000000004,20781.999999999996,17967.0,22865.0,17033.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.1,19222.0,20900.0,18039.0,22948.0,17090.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.11,19322.0,21009.0,18112.000000000004,23037.0,17146.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.12,19420.0,21127.0,18186.0,23136.0,17200.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.13,19517.0,21248.0,18260.0,23226.0,17253.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.14,19615.0,21365.0,18335.0,23291.999999999996,17310.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.15,19711.0,21480.999999999996,18410.0,23383.000000000004,17361.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.16,19810.0,21593.000000000004,18485.0,23456.0,17415.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.17,19908.0,21697.0,18559.0,23531.0,17469.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.18,20005.0,21803.0,18633.0,23603.0,17526.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.19,20102.999999999996,21906.0,18706.0,23670.0,17579.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.2,20201.0,21999.000000000004,18782.0,23732.0,17633.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.21,20298.0,22096.999999999996,18858.0,23793.000000000004,17688.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.22,20396.0,22189.0,18932.000000000004,23855.0,17743.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.23,20493.000000000004,22281.0,19005.0,23924.0,17799.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.24,20590.0,22372.0,19082.0,23982.0,17852.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.25,20691.0,22462.0,19159.000000000004,24044.0,17908.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.26,20788.0,22554.000000000004,19235.0,24104.0,17964.000000000004,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.27,20886.0,22643.0,19315.0,24168.000000000004,18021.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.28,20986.0,22725.0,19392.0,24239.0,18080.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.29,21085.0,22810.0,19470.0,24293.000000000004,18134.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.3,21185.0,22886.0,19547.0,24346.0,18194.000000000004,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.31,21285.0,22965.999999999996,19631.0,24401.0,18250.999999999996,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.32,21381.999999999996,23048.0,19722.0,24456.999999999996,18311.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.33,21480.999999999996,23129.0,19803.0,24522.0,18367.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.34,21577.0,23206.999999999996,19886.0,24579.0,18428.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.35,21674.0,23281.999999999996,19972.0,24647.0,18493.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
SU90-24,,1.36,21771.0,23354.0,20059.0,24703.000000000004,18566.0,3,Age model from Waelbroeck et al. (2019) IntCal13,,1
