Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
MD95-2037,,0.015,,KIA12728,G. inflata,3465,30,30,500,100,100,3105,135,147,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,0.405,,KIA12729,G. inflata,5505,30,30,500,100,100,5712,158,-112,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,1.005,,KIA12730,G. inflata,9590,50,50,500,100,100,10195,175,-156,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,1.315,,Gif-102 633,G. inflata,10330,110,110,500,100,100,11198,262,-261,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,1.515,,KIA12731,G. inflata,10515,50,50,500,100,100,11469,131,-42,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,1.705,,Gif-102 634,G. inflata,10860,120,120,500,200,200,12026,394,328,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,1.905,,KIA12732,G. inflata,10925,50,50,500,200,200,12136,384,-325,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,2.105,,Gif-102 635,G. inflata,11190,110,110,500,200,200,12448,262,219,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,2.305,,Gif-102 636,G. inflata,11300,120,120,500,200,200,12581,259,210,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,2.605,,KIA12733,G. inflata,11760,50,50,500,200,200,13010,150,223,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,2.905,,Gif-102 637,G. inflata,12270,120,120,500,200,200,13506,234,232,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,3.105,,Gif-102 638,G. inflata,13640,140,140,500,200,200,15539,351,340,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,3.305,,KIA12734,G. inflata,13690,80,80,500,200,200,15610,290,320,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,3.555,,Gif-102 639,G. inflata,15690,150,150,500,200,200,18176,284,273,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,3.905,,KIA12735,G. inflata,16640,100,100,500,200,200,19201,249,271,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,4.515,,KIA12736,G. inflata,21120,150,150,500,200,200,24514,356,345,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,5.005,,KIA12737,G. inflata,23070,180,180,500,200,200,26602,338,356,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,5.505,,KIA12738,G. inflata,25120,230,230,500,200,200,28410,300,334,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,6.055,,KIA12739,G. inflata,30390,450,450,500,200,200,33801,489,445,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,6.205,,Gif-102 640,G. inflata,32410,430,430,500,200,200,35613,467,515,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,6.505,,KIA12740,G. inflata,34510,730,730,500,200,200,38160,880,1106,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,6.705,,Gif-102 641,G. inflata,34440,480,480,500,200,200,38075,695,733,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,7.055,,KIA12741,G. inflata,42700,2150,2150,500,200,200,45893,1747,2196,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,7.515,,KIA12742,G. inflata,45980,3490,3490,500,200,200,47622,2378,930,IntCal13 + res age temporal component,,,From Waelbroeck et al. 2019 compilation,,,
MD95-2037,,6.565,alignment SST to NGRIP,,,,,,,,,38170,730,730,,,,From Waelbroeck et al. 2019 compilation,Wolff-QSR10,,
