Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
BOFS17K,,0.01,970,3200.0,20.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.03,1470,3590.0,300.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.05,1940,3930.0,590.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.07,2370,4290.0,870.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.09,2730,4720.0,1200.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.11,3160,5120.0,1540.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.13,3560,5510.0,1840.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.15,3970,5820.0,2160.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.17,4360,6270.0,2520.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.19,4760,6570.0,2900.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.21,5150,6900.0,3230.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.23,5540,7270.0,3630.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.25,5930,7620.0,4060.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
BOFS17K,,0.27,6320,8010.0,4520.0,,,4.0,Age model from Repschlaeger et al. (2021),Automated alignment to Atlantic stacks. Method described in Lee et al. (2019),1.0
