Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
ODP-162-983,,0.005,0.0,15.0,-15.0,29.0,-30.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.01,18.0,35.0,4.0,55.0,-9.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.02,56.0,80.0,36.0,117.0,20.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.03,93.0,129.0,66.0,182.0,44.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.04,131.0,179.0,95.0,248.0,67.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.05,168.0,229.0,123.0,316.0,88.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.06,206.0,278.0,151.0,386.0,109.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.07,243.0,329.0,179.0,455.0,130.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.08,280.0,379.0,207.0,526.0,150.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.09,318.0,430.0,235.0,595.0,171.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.1,355.0,480.0,263.0,665.0,191.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.11,392.0,530.0,291.0,734.0,212.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.12,430.0,580.0,319.0,803.0,232.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.13,467.0,631.0,347.0,873.0,252.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.14,504.0,682.0,375.0,943.0,272.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.15,542.0,732.0,403.0,1012.9999999999999,293.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.16,579.0,782.0,431.0,1081.0,313.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.17,616.0,833.0,459.0,1149.0,334.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.18,654.0,883.0,487.0,1218.0,355.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.19,691.0,934.0,515.0,1287.0,375.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.2,728.0,984.0,543.0,1356.0,396.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.21,766.0,1034.0,571.0,1426.0,416.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.22,803.0,1085.0,599.0,1496.0,437.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.23,840.0,1136.0,627.0,1566.0,457.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.24,878.0,1186.0,655.0,1637.0,477.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.25,915.0,1236.0,682.0,1707.0,497.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.26,953.0,1287.0,710.0,1776.0,517.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.27,991.0,1337.0,738.0,1844.0,537.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.28,1028.0,1387.0,766.0,1914.0,557.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.29,1065.0,1437.0,794.0,1984.0,578.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.3,1103.0,1487.0,822.0,2054.0,598.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.31,1140.0,1538.0,850.0,2124.0,618.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.32,1178.0,1588.0,878.0,2193.0,638.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.33,1215.0,1639.0,906.0,2262.0,658.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.34,1252.0,1690.0,934.0,2332.0,678.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.35,1290.0,1740.0,962.0,2402.0,698.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.36,1327.0,1791.0,989.0,2472.0,718.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.37,1365.0,1841.0,1016.9999999999999,2541.0,739.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.38,1402.0,1892.0,1045.0,2611.0,759.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.39,1440.0,1942.0,1073.0,2680.0,779.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.4,1477.0,1993.0,1101.0,2750.0,799.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.41,1514.0,2043.0000000000002,1129.0,2820.0,819.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.42,1552.0,2094.0,1156.0,2890.0,839.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.43,1589.0,2143.0,1184.0,2959.0,859.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.44,1627.0,2195.0,1213.0,3029.0,879.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.45,1664.0,2245.0,1240.0,3098.0,899.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.46,1701.0,2295.0,1268.0,3167.0,920.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.47,1739.0,2345.0,1296.0,3237.0,940.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.48,1776.0,2395.0,1324.0,3308.0,961.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.49,1814.0,2445.0,1352.0,3378.0,981.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.5,1851.0,2496.0,1380.0,3448.0,1000.9999999999999,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.51,1888.0,2546.0,1408.0,3518.0,1022.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.52,1926.0,2597.0,1436.0,3588.0,1042.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.53,1963.0,2647.0,1463.0,3658.0,1062.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.54,2001.0,2697.0,1491.0,3727.0,1083.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.55,2037.9999999999998,2748.0,1519.0,3797.0,1103.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.56,2076.0,2799.0,1547.0,3866.0,1124.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.57,2113.0,2849.0,1575.0,3936.0,1144.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.58,2150.0,2899.0,1603.0,4006.0,1164.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.59,2188.0,2950.0,1630.0,4075.9999999999995,1185.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.6,2225.0,3000.0,1658.0,4145.0,1205.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.61,2263.0,3050.0,1686.0,4215.0,1225.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.62,2300.0,3101.0,1713.0,4285.0,1246.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.63,2338.0,3152.0,1741.0,4354.0,1266.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.64,2375.0,3202.0,1769.0,4423.0,1286.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.65,2413.0,3252.0,1797.0,4492.0,1306.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.66,2450.0,3303.0,1825.0,4562.0,1326.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.67,2487.0,3353.0,1852.0,4631.0,1346.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.68,2525.0,3403.0,1880.0,4700.0,1367.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.69,2563.0,3454.0,1908.0,4769.0,1387.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.7,2600.0,3504.0,1935.0,4838.0,1408.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.71,2638.0,3554.0,1963.0,4907.0,1428.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.72,2675.0,3604.0,1991.0,4975.0,1448.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.73,2712.0,3655.0,2019.0000000000002,5045.0,1469.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.74,2750.0,3705.0,2045.9999999999998,5114.0,1489.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.75,2788.0,3756.0,2074.0,5179.0,1509.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
ODP-162-983,,0.76,2825.0,3806.0,2102.0,5249.0,1530.0,3,Age model from Waelbroeck et al. (2019) IntCal20,,1
