Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR159-5-54GGC,,,,0.075,0.075,,,,,,0.075,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.075,0.075,,,,,,0.075,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.075,0.075,,,,,,0.075,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.09,0.09,,,,,,0.09,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.115,0.115,,,,,,0.115,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.13,0.13,,,,,,0.13,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.155,0.155,,,,,,0.155,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.175,0.175,,,,,,0.175,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.175,0.175,,,,,,0.175,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.195,0.195,,,,,,0.195,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.21,0.21,,,,,,0.21,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.21,0.21,,,,,,0.21,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.25,0.25,,,,,,0.25,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.77,0.77,,,,,,0.77,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.77,0.77,,,,,,0.77,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.89,0.89,,,,,,0.89,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.89,0.89,,,,,,0.89,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.955,0.955,,,,,,0.955,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,0.955,0.955,,,,,,0.955,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,1.05,1.05,,,,,,1.05,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,1.05,1.05,,,,,,1.05,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,1.09,1.09,,,,,,1.09,depth model from Repschlaeger et al. 2021,
KNR159-5-54GGC,,,,1.09,1.09,,,,,,1.09,depth model from Repschlaeger et al. 2021,
