Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GIK16402,,,,0.03,0.03,,,,,,0.03,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.055,0.055,,,,,,0.055,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.065,0.065,,,,,,0.065,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.08,0.08,,,,,,0.08,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.085,0.085,,,,,,0.085,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.105,0.105,,,,,,0.105,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.125,0.125,,,,,,0.125,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.13,0.13,,,,,,0.13,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.145,0.145,,,,,,0.145,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.165,0.165,,,,,,0.165,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.18,0.18,,,,,,0.18,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.185,0.185,,,,,,0.185,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.19,0.19,,,,,,0.19,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.21,0.21,,,,,,0.21,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.23,0.23,,,,,,0.23,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.25,0.25,,,,,,0.25,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.27,0.27,,,,,,0.27,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.29,0.29,,,,,,0.29,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.31,0.31,,,,,,0.31,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.33,0.33,,,,,,0.33,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.35,0.35,,,,,,0.35,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.37,0.37,,,,,,0.37,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.39,0.39,,,,,,0.39,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.4,0.4,,,,,,0.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.41,0.41,,,,,,0.41,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.43,0.43,,,,,,0.43,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.45,0.45,,,,,,0.45,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.47,0.47,,,,,,0.47,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.49,0.49,,,,,,0.49,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.5,0.5,,,,,,0.5,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.6,0.6,,,,,,0.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.63,0.63,,,,,,0.63,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.7,0.7,,,,,,0.7,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.8,0.8,,,,,,0.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.81,0.81,,,,,,0.81,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,0.91,0.91,,,,,,0.91,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,1.0,1.0,,,,,,1.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,1.2,1.2,,,,,,1.2,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,1.3,1.3,,,,,,1.3,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,1.4,1.4,,,,,,1.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,1.6,1.6,,,,,,1.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,1.8,1.8,,,,,,1.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,2.0,2.0,,,,,,2.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,2.4,2.4,,,,,,2.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,2.6,2.6,,,,,,2.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,2.8,2.8,,,,,,2.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,3.0,3.0,,,,,,3.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,3.2,3.2,,,,,,3.2,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,3.4,3.4,,,,,,3.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,3.6,3.6,,,,,,3.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,3.8,3.8,,,,,,3.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,4.0,4.0,,,,,,4.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,4.2,4.2,,,,,,4.2,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,4.4,4.4,,,,,,4.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,4.6,4.6,,,,,,4.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,4.8,4.8,,,,,,4.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,5.0,5.0,,,,,,5.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,5.2,5.2,,,,,,5.2,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,5.4,5.4,,,,,,5.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,5.6,5.6,,,,,,5.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,5.8,5.8,,,,,,5.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,6.0,6.0,,,,,,6.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,6.2,6.2,,,,,,6.2,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,6.4,6.4,,,,,,6.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,6.6,6.6,,,,,,6.6,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,6.8,6.8,,,,,,6.8,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,7.0,7.0,,,,,,7.0,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,7.2,7.2,,,,,,7.2,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,7.4,7.4,,,,,,7.4,depth model from Peterson and Lisiecki 2018,
GIK16402,,,,7.6,7.6,,,,,,7.6,depth model from Peterson and Lisiecki 2018,
