Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR197-10-17GGC,,,,0.02,0.02,,,,,,0.02,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.04,0.04,,,,,,0.04,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.08,0.08,,,,,,0.08,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.1,0.1,,,,,,0.1,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.14,0.14,,,,,,0.14,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.18,0.18,,,,,,0.18,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.22,0.22,,,,,,0.22,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.26,0.26,,,,,,0.26,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.3,0.3,,,,,,0.3,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.34,0.34,,,,,,0.34,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.38,0.38,,,,,,0.38,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.42,0.42,,,,,,0.42,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.5,0.5,,,,,,0.5,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.54,0.54,,,,,,0.54,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.58,0.58,,,,,,0.58,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.66,0.66,,,,,,0.66,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.7,0.7,,,,,,0.7,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.74,0.74,,,,,,0.74,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.78,0.78,,,,,,0.78,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.82,0.82,,,,,,0.82,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.86,0.86,,,,,,0.86,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.9,0.9,,,,,,0.9,depth model from Repschlaeger et al. 2021,
KNR197-10-17GGC,,,,0.94,0.94,,,,,,0.94,depth model from Repschlaeger et al. 2021,
