Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
PS1243-1,,0.015,,,,1690.0,65.0,65.0,605.0,51.0,51.0,1002.0,239.0,208.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.085,,,,3865.0,55.0,55.0,551.0,50.6,50.6,3546.0,267.0,164.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.145,,,,5390.0,120.0,120.0,664.0,56.9,56.9,5426.0,311.0,381.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.225,,,,6835.0,50.0,50.0,659.0,50.9,50.9,7072.0,182.0,180.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.285,,,,8119.999999999999,90.0,90.0,626.0,53.1,53.1,8278.0,235.0,243.9999999999991,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.365,,,,9600.0,80.0,80.0,510.0,173.9,173.9,10219.0,519.0,655.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.4449999928474426,,,,10310.0004196167,50.00000074505806,50.00000074505806,0.0,0.0,0.0,12150.0,316.0,310.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.45,,,,10630.0,150.0,150.0,1733.0,327.2,327.2,10046.0,1040.0,906.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.51,,,,11720.0,55.0,55.0,1720.0,369.3,369.3,11648.0,1044.0,1060.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.53,,,,12440.0,140.0,140.0,1972.0,375.09999999999997,375.09999999999997,12194.0,963.0,993.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.6,,,,16790.0,210.0,210.0,2083.0,361.9,361.9,17917.0,944.0,954.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.67,,,,19790.0,200.0,200.0,1982.0,363.8,363.8,21570.0,911.0,1011.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.7,,,,20990.0,230.0,230.0,1927.0,360.59999999999997,360.59999999999997,23061.0,878.0,872.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.77,,,,24050.0,440.0,440.0,2060.0,363.5,363.5,26354.0,1026.0,1142.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
PS1243-1,,0.82,,,,25800.0,370.0,370.0,1881.0,362.70000000000005,362.70000000000005,28192.0,973.0,909.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
