Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
PS1243-1,,,,0.005,0.005,,,,,,0.005,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.015,0.015,,,,,,0.015,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.025,0.025,,,,,,0.025,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.045,0.045,,,,,,0.045,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.065,0.065,,,,,,0.065,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.085,0.085,,,,,,0.085,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.105,0.105,,,,,,0.105,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.125,0.125,,,,,,0.125,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.145,0.145,,,,,,0.145,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.165,0.165,,,,,,0.165,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.185,0.185,,,,,,0.185,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.205,0.205,,,,,,0.205,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.225,0.225,,,,,,0.225,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.245,0.245,,,,,,0.245,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.265,0.265,,,,,,0.265,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.285,0.285,,,,,,0.285,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.305,0.305,,,,,,0.305,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.325,0.325,,,,,,0.325,depth model from Repschlaeger et al. 2021,
PS1243-1,,,,0.345,0.345,,,,,,0.345,depth model from Repschlaeger et al. 2021,
