Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
ODP-202-1242,,A,1H-1_2,0.02,0.01,,,,0.01,,0.01,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_6,0.06,0.05,,,,0.05,,0.05,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_10,0.1,0.09,,,,0.09,,0.09,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_14,0.14,0.13,,,,0.13,,0.13,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_18,0.18,0.17,,,,0.17,,0.17,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_22,0.22,0.21,,,,0.21,,0.21,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_26,0.26,0.25,,,,0.25,,0.25,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_30,0.3,0.29,,,,0.29,,0.29,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_34,0.34,0.33,,,,0.33,,0.33,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_38,0.38,0.37,,,,0.37,,0.37,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_42,0.42,0.41,,,,0.41,,0.41,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_46,0.46,0.45,,,,0.45,,0.45,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_50,0.5,0.49,,,,0.49,,0.49,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_54,0.54,0.53,,,,0.53,,0.53,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_58,0.58,0.57,,,,0.57,,0.57,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_62,0.62,0.61,,,,0.61,,0.61,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_66,0.66,0.65,,,,0.65,,0.65,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_70,0.7,0.69,,,,0.69,,0.69,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_74,0.74,0.73,,,,0.73,,0.73,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_78,0.78,0.77,,,,0.77,,0.77,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_82,0.82,0.81,,,,0.81,,0.81,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_86,0.86,0.85,,,,0.85,,0.85,depth model associated with Uvigerina data,
ODP-202-1242,,A,1H-1_90,0.9,0.89,,,,0.89,,0.89,depth model associated with Uvigerina data,
