Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
OCE205-103GGC,,0.1,,,,920.0,35.0,35.0,355.0,51.3,51.3,582.0,71.0,74.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.28,,,,2970.0,50.0,50.0,321.0,50.6,50.6,2765.0,171.0,267.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.42,,,,3850.0,35.0,35.0,319.0,50.4,50.4,3809.0,171.0,169.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.61,,,,5280.0,45.0,45.0,363.0,55.199999999999996,55.199999999999996,5669.0,224.0,190.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.62,,,,5290.0,45.0,45.0,363.0,55.7,55.7,5684.0,210.0,201.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.73,,,,6500.0,45.0,45.0,374.0,50.3,50.3,7016.0,220.0,219.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.88,,,,7630.0,45.0,45.0,331.0,51.4,51.4,8106.999999999999,204.0000000000009,136.9999999999991,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.9,,,,7890.0,45.0,45.0,337.0,51.3,51.3,8339.0,175.0,150.9999999999991,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.955,,,,9260.0,60.0,60.0,368.0,50.9,50.9,9990.0,219.0,282.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,0.995,,,,9800.0,60.0,60.0,346.0,53.699999999999996,53.699999999999996,10755.0,331.0,255.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.0,,,,9410.0,50.0,50.0,290.0,53.199999999999996,53.199999999999996,10315.0,183.0,134.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.055,,,,10400.0,55.0,55.0,386.0,66.8,66.8,11522.0,292.0,265.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.13,,,,11000.0,50.0,50.0,476.0,52.400000000000006,52.400000000000006,12512.0,205.0,408.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.21,,,,12200.0,55.0,55.0,396.0,29.7,29.7,13664.0,125.0,154.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.34,,,,17100.0,100.0,100.0,606.0,39.800000000000004,39.800000000000004,19897.0,309.0,311.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.51,,,,20200.0,85.0,85.0,637.0,44.3,44.3,23543.0,262.0,274.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,1.71,,,,25900.0,120.0,120.0,641.0,47.4,47.4,29542.0,359.0,333.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,2.0,,,,31500.0,170.0,170.0,655.0,50.5,50.5,35157.0,427.0,456.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,2.2,,,,37400.0,360.0,360.0,988.0,61.9,61.9,41439.0,544.0,549.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,2.4,,,,39600.0,390.0,390.0,963.0,85.3,85.3,42512.0,337.0,300.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,2.67,,,,45700.0,500.0,500.0,619.0,65.4,65.4,47366.0,1102.0,1183.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
OCE205-103GGC,,2.7,,,,39500.0,480.0,480.0,989.0,92.1,92.1,42475.0,408.0,367.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
